title,url,source,date,language,state,district,search_term,full_text,relevance_score
"निकाय चुनाव के बीच झारखंड में बड़े पैमाने पर प्रशासनिक फेरबदल, 16 IAS अधिकारियों का तबादला",https://navbharattimes.indiatimes.com/state/jharkhand/ranchi/transfer-of-ias-officers-in-jharkhand-local-body-election/articleshow/128219961.cms,नवभारत टाइम्स,2026-02-11T23:32:15+05:30,hi,Jharkhand,,"(लू OR ""लू चलना"" OR ""भीषण गर्मी"" OR ""प्रचंड गर्मी"" OR ""कड़ी धूप"" OR ""तेज धूप"" OR ""गर्म हवा"" OR ""उष्ण लहर"" OR ""ताप लहर"" OR ""हीट वेव"" OR ""झुलसाने वाली गर्मी"" OR ""तपती गर्मी"" OR ""भयंकर गर्मी"") Jharkhand","कार्मिक विभाग की ओर से जारी अधिसूचना के अनुसार पेयजल स्वच्छता विभाग के अपर मुख्य सचिव मस्त राम मीणा को राजस्व पर्षद का सदस्य बनाया गया है। जबकि आपदा प्रबंधन विभाग के सचिव राजेश कुमार शर्मा को खाद्य आपूर्ति विभाग का सचिव बनाया गया है।
के. श्रीनिवासन ऊर्जा विभाग के सचिव बने
ग्रामीण विकास विभाग के सचिव के. श्रीनिवासन को ऊर्जा विभाग का सचिव बनाया गया है। उन्हें अगले आदेश तक झारखंड ऊर्जा विकास निगम लिमिटेड में अध्यक्ष सह प्रबंध निदेशक का भी अतिरिक्त प्रभार सौंपा गया गया है। इसके अलावा वो झारखंड बिजली वितरण निगम लिमिटेड के प्रबंध निदेशक का अतिरिक्त प्रभार भी देखेंगे।
मनोज कुमार ग्रामीण विकास विभाग के सचिव होंगे
पर्यटन विभाग के सचिव मनोज कुमार को ग्रामीण विकास विभाग का सचिव बनाया गया है। इसके अलावा उन्हें ग्रामीण कार्य और पंचायती राज विभाग के सचिव का भी अतिरिक्त प्रभार सौंपा गया है। परिवहन सचिव विप्रा भाल को आपदा प्रबंधन का सचिव बनाया गया है।
मनोज कुमार प्रमण्डलीय आयुक्त बनाए गए
महिला- बाल विकास एवं सामाजिक सुरक्षा विभाग के सचिव मनोज कुमार को हुए अगले आदेश तक प्रमण्डलीय आयुक्त, दक्षिणी छोटानागपुर प्रमण्डल, रांची के पद पर नियुक्त एवं पदस्थापित किया जाता है। वो अगले आदेश तक अपने कार्यों के साथ प्रमण्डलीय आयुक्त, उत्तरी छोटानागपुर प्रमण्डल, हजारीबाग के अतिरिक्त प्रभार में रहेंगे।
योजना एवं विकास विभाग के सचिव मुकेश कुमार को अपने कार्यों के साथ सचिव, पर्यटन, कला संस्कृति, खेलकूद एवं युवा कार्य विभाग के अतिरिक्त प्रभार में रहेंगे स्कूली शिक्षा एवं साक्षरता विभाग के सचिव उमा शंकर सिंह अपने कार्यों के साथ सचिव, महिला, बाल विकास एवं सामाजिक सुरक्षा विभाग के अतिरिक्त प्रभार में रहेंगे।
अपर सदस्य, राजस्व पर्षद राजीव रंजन को परिवहन सचिव बनाया गया है। सचिव (व्यय), वित्त अबु इमरान को सचिव, पेयजल एवं स्वच्छता विभाग का सचिव बनाया गया है।",0.0
विदेश में इलाज कराना मौलिक अधिकार; हाईकोर्ट ने दी पूर्व मंत्री की पत्नी को देश से बाहर जाने की अनुमति,https://www.livehindustan.com/jharkhand/jharkhand-hc-grants-permission-to-wife-of-ex-minister-to-travel-abroad-for-treatment-201770829831113.html,Live Hindustan,2026-02-11T22:46:16+05:30,hi,Jharkhand,,"(लू OR ""लू चलना"" OR ""भीषण गर्मी"" OR ""प्रचंड गर्मी"" OR ""कड़ी धूप"" OR ""तेज धूप"" OR ""गर्म हवा"" OR ""उष्ण लहर"" OR ""ताप लहर"" OR ""हीट वेव"" OR ""झुलसाने वाली गर्मी"" OR ""तपती गर्मी"" OR ""भयंकर गर्मी"") Jharkhand",,0.0
"इंस्टा वाले प्रेमी के लिए पति व 3 बच्चों को छोड़ झारखंड से आंध्र पहुंची महिला, सच्चाई देखी तो आना पड़ा वापस",https://www.livehindustan.com/jharkhand/jharkhand-woman-who-left-husband-children-to-live-with-instagram-lover-brought-home-by-police-201770824607292.html,Live Hindustan,2026-02-11T21:19:08+05:30,hi,Jharkhand,,"(लू OR ""लू चलना"" OR ""भीषण गर्मी"" OR ""प्रचंड गर्मी"" OR ""कड़ी धूप"" OR ""तेज धूप"" OR ""गर्म हवा"" OR ""उष्ण लहर"" OR ""ताप लहर"" OR ""हीट वेव"" OR ""झुलसाने वाली गर्मी"" OR ""तपती गर्मी"" OR ""भयंकर गर्मी"") Jharkhand",,0.0
"झारखंड विधानसभा के बजट सत्र से बड़ा बदलाव, विधायी कामकाज के दौरान अब कागज का नहीं होगा इस्तेमाल",https://navbharattimes.indiatimes.com/state/jharkhand/ranchi/jharkhand-assembly-budget-session-marks-major-change-paper-no-longer-be-used-during-legislative-proceedings/articleshow/128210158.cms,नवभारत टाइम्स,2026-02-11T19:11:25+05:30,hi,Jharkhand,,"(लू OR ""लू चलना"" OR ""भीषण गर्मी"" OR ""प्रचंड गर्मी"" OR ""कड़ी धूप"" OR ""तेज धूप"" OR ""गर्म हवा"" OR ""उष्ण लहर"" OR ""ताप लहर"" OR ""हीट वेव"" OR ""झुलसाने वाली गर्मी"" OR ""तपती गर्मी"" OR ""भयंकर गर्मी"") Jharkhand","20 राज्यों के विधान सभा में पेपरलेस तरीके से विधायी कार्य
इस मौके पर मुख्यमंत्री हेमन्त सोरेन ने कहा कि देश में लगभग 20 राज्यों के विधान सभा में राष्ट्रीय ई-विधान एप्लीकेशन के माध्यम से डिजिटल और पेपरलेस तरीके से विधायी कार्यों को सम्पन्न करने की शुरुआत हो चुकी है। मुख्यमंत्री ने कहा कि आगामी विधान सभा सत्र में भी इस एप्लीकेशन के माध्यम से कई कार्य संपन्न होंगे। उन्होंने कहा कि वर्तमान समय में मोबाइल फोन के माध्यम से लोग बैंकिंग सहित कई ऑफिशियल कार्य भी आसानी से संपन्न करते हैं।
बेहतर समन्वय के लिए डिजिटाइजेशन जरूरी
सीएम हेमन्त सोरेन ने कहा कि राज्य गठन के 25 वर्ष हो चुके हैं, धीरे-धीरे ही सही पर झारखंड अब बेहतर दिशा की ओर आगे बढ़ रहा है। अब डिजिटल माध्यम से बेहतर कम्युनिकेशन बनेगा जिससे सभी सदस्यों को काफी सुविधा होगी। पहले समन्वय के अभाव से कई दिक्कतों का सामना करना पड़ता था। राष्ट्रीय ई-विधान एप्लीकेशन के उपयोग से अब कागजों के बंडलों की ढेर में भी कमी आएगी और कार्यों में रफ्तार भी देखने को मिलेगा।
बजट सत्र में डिजिटल सेवा का आंशिक रूप से उपयोग-स्पीकर
विधानसभा अध्यक्ष रबिंद्र नाथ महतो ने कहा कि आगामी बजट सत्र में डिजिटल सेवा का आंशिक रूप से उपयोग किया जाएगा और मानसून सत्र के दौरान इसे पूरी तरह से लागू किया जाएगा। उन्होंने कहा कि बजट सत्र के दौरान डिजिटल शून्य काल के साथ डिजिटल सेवा को आंशिक रूप से लागू करने का निर्णय लिया है। बजट सत्र के बाद विधानसभा सत्र में यह सेवा पूरी तरह से लागू कर दी जाएगी। इसके बाद झारखंड विधानसभा देश की कागज रहित विधानसभाओं में से एक बन जाएगी।
विधायकों के बीच टैबलेट का वितरण
मुख्यमंत्री और विधानसभा अध्यक्ष ने विधायकों को नेवा ऐप से प्रीलोडेड टैबलेट भी वितरित किए और उन्हें नयी डिजिटल प्रणाली के बेहतर उपयोग के लिए प्रशिक्षण प्रदान किया गया। विधानसभा के कामकाज को डिजिटल और कागज रहित बनाने के लिए वर्षों से प्रयास किए जा रहे थे।",0.0
"BJP प्रदेश अध्यक्ष आदित्य साहू का दावा: 48 निकायों में खिलेगा कमल, चंपाई सोरेन की नाराजगी पर भी दिया जवाब",https://www.prabhatkhabar.com/state/jharkhand/seraikela-kharsawan/jharkhand-municipal-elections-2026-aditya-sahu-bjp-big-claimed-also-answered-on-champai-soren-displeasure,प्रभात खबर,2026-02-11T18:14:24+05:30,hi,Jharkhand,,"(लू OR ""लू चलना"" OR ""भीषण गर्मी"" OR ""प्रचंड गर्मी"" OR ""कड़ी धूप"" OR ""तेज धूप"" OR ""गर्म हवा"" OR ""उष्ण लहर"" OR ""ताप लहर"" OR ""हीट वेव"" OR ""झुलसाने वाली गर्मी"" OR ""तपती गर्मी"" OR ""भयंकर गर्मी"") Jharkhand","BJP प्रदेश अध्यक्ष आदित्य साहू का दावा: 48 निकायों में खिलेगा कमल, चंपाई सोरेन की नाराजगी पर भी दिया जवाब
बीजेपी प्रदेश अध्यक्ष आदित्य साहू, Pic Credit- Prabhat Khabar
Jharkhand Municipal Elections 2026: भाजपा प्रदेश अध्यक्ष आदित्य साहू ने सरायकेला में सुमित चौधरी के चुनावी कार्यालय का उद्घाटन कर नगर निकाय चुनाव का बिगुल फूंका. इस दौरान उन्होंने राज्य सरकार पर अपहरण को 'उद्योग' बनाने का आरोप लगाया और चंपाई सोरेन की नाराजगी को महज एक अफवाह बताया.
Jharkhand Municipal Elections 2026, सरायकेला (प्रताप मिश्रा): भाजपा प्रदेश अध्यक्ष आदित्य साहू मंगलवार को सरायकेला पहुंचे. यहां उन्होंने पार्टी समर्थित प्रत्याशी सुमित चौधरी के चुनावी कार्यालय का उद्घाटन किया. इस मौके पर उन्होंने पत्रकारों से बातचीत करते हुए दावा किया कि आगामी नगर निकाय चुनाव में भाजपा राज्य के सभी 48 नगर निकायों में जीत दर्ज करेगी. साथ ही उन्होंने चंपाई सोरेन की नाराजगी पर भी सफाई देते हुए इसे मीडिया का नैरेटिव बताया.
प्रदेश अध्यक्ष ने झामुमो-कांग्रेस गठबंधन पर भी बोला हमला
बीजेपी प्रदेश अध्यक्ष ने राज्य की झामुमो-कांग्रेस गठबंधन सरकार पर तीखा हमला बोलते हुए कहा कि वर्तमान सरकार ने झारखंड का बंटाधार कर दिया है. उन्होंने आरोप लगाया कि राज्य में विकास पूरी तरह ठप है और अपराध लगातार बढ़ रहा है. उन्होंने कहा कि मौजूदा सरकार में अपहरण एक उद्योग बन चुका है और खुलेआम फिरौती मांगी जा रही है.
Also Read: चाईबासा उद्यान महाविद्यालय में ‘दीक्षारंभ’, डॉ. विशाल नाथ बोले- झारखंड में बागवानी की अपार संभावनाएं
युवा और महिला विरोधी है राज्य सरकार
आदित्य साहू ने कहा कि राज्य सरकार की मंशा विकास की नहीं, बल्कि केवल राज्य को लूटने की है. यह सरकार युवा और महिला विरोधी है. आज झारखंड में न तो रोजगार है और न ही सुरक्षा. जनता खुद को ठगा हुआ महसूस कर रही है और इसका जवाब नगर निकाय चुनाव में देगी.
चंपाई सोरेन की नाराजगी पर दी सफाई
पूर्व मुख्यमंत्री चंपाई सोरेन की नाराजगी को लेकर पूछे गये सवाल पर प्रदेश अध्यक्ष ने कहा कि पार्टी में कोई भी नेता नाराज नहीं है. यह सब मीडिया का नैरेटिव है. उन्होंने कहा कि चंपई सोरेन पार्टी के कर्मठ सिपाही हैं और भाजपा में पूरी तरह एकजुटता है. उन्होंने यह भी स्पष्ट किया कि जो भी पार्टी लाइन से हटकर काम करेगा, उस पर अनुशासनात्मक कार्रवाई की जाएगी.
कार्यकर्ताओं को दिए जीत के मंत्र
चुनावी कार्यालय के उद्घाटन के बाद प्रदेश अध्यक्ष ने कार्यकर्ताओं के साथ बैठक की और उन्हें जीत के मंत्र दिये. उन्होंने कहा कि कार्यकर्ता घर-घर जाकर सरकार की विफलताओं को उजागर करें और भाजपा की नीतियों को जनता तक पहुंचाएं. इस अवसर पर पार्टी समर्थित प्रत्याशी सुमित चौधरी, पूर्व मुख्यमंत्री मधु कोड़ा, शैलेंद्र सिंह, प्रदीप वर्मा, राजा सिंहदेव, हरेकृष्ण प्रधान, विजय महतो सहित बड़ी संख्या में भाजपा नेता और कार्यकर्ता उपस्थित थे.
Also Read: झारखंड BJP में बगावत: अब इस नेता ने दिया संगठन से इस्तीफा, कहा- पार्टी ने बेच दिया टिकट
प्रभात खबर डिजिटल प्रीमियम स्टोरी
लेखक के बारे में
By Sameer Oraon
इंटरनेशनल स्कूल ऑफ बिजनेस एंड मीडिया से बीबीए मीडिया में ग्रेजुएट होने के बाद साल 2019 में भारतीय जनसंचार संस्थान दिल्ली से हिंदी पत्रकारिता में पीजी डिप्लोमा किया. 5 साल से अधिक समय से प्रभात खबर में डिजिटल पत्रकार के रूप में कार्यरत हूं. इससे पहले डेली हंट में बतौर प्रूफ रीडर एसोसिएट के रूप में काम किया. झारखंड के सभी समसामयिक मुद्दे खासकर राजनीति, लाइफ स्टाइल, हेल्थ से जुड़े विषयों पर लिखने और पढ़ने में गहरी रुचि है. तीन साल से अधिक समय से झारखंड डेस्क पर काम कर रहा हूं. फिर लंबे समय तक लाइफ स्टाइल के क्षेत्र में भी काम किया हूं. इसके अलावा स्पोर्ट्स में भी गहरी रुचि है.",0.0
"रांची में अतिक्रमण हटाने पर बवाल, आक्रोशित लोगों ने जाम की सड़क",https://www.livehindustan.com/jharkhand/ruckus-on-encroachment-removal-and-bulldozer-action-in-ranchi-people-blocked-road-201770811063362.html,Live Hindustan,2026-02-11T17:42:03+05:30,hi,Jharkhand,,"(लू OR ""लू चलना"" OR ""भीषण गर्मी"" OR ""प्रचंड गर्मी"" OR ""कड़ी धूप"" OR ""तेज धूप"" OR ""गर्म हवा"" OR ""उष्ण लहर"" OR ""ताप लहर"" OR ""हीट वेव"" OR ""झुलसाने वाली गर्मी"" OR ""तपती गर्मी"" OR ""भयंकर गर्मी"") Jharkhand",,0.0
"झारखंड में मतदान से पहले ही 41 वार्डों में हो गया विजेता का फैसला, 3 वार्ड में एक भी प्रत्याशी नहीं",https://www.livehindustan.com/jharkhand/jharkhand-civic-polls-41-ward-councillors-elected-unopposed-no-nomination-in-3-wards-201770801141126.html,Live Hindustan,2026-02-11T14:52:28+05:30,hi,Jharkhand,,"(लू OR ""लू चलना"" OR ""भीषण गर्मी"" OR ""प्रचंड गर्मी"" OR ""कड़ी धूप"" OR ""तेज धूप"" OR ""गर्म हवा"" OR ""उष्ण लहर"" OR ""ताप लहर"" OR ""हीट वेव"" OR ""झुलसाने वाली गर्मी"" OR ""तपती गर्मी"" OR ""भयंकर गर्मी"") Jharkhand",,0.0
"झारखंड में इंटर समेत आठवीं, नौवीं और 11वीं की परीक्षा तिथियों में बदलाव, नई तारीखें घोषित",https://www.livehindustan.com/jharkhand/jharkhand-announces-changes-in-exam-dates-for-classes-eight-ninth-and-eleventh-including-intermediate-201770799916533.html,Live Hindustan,2026-02-11T14:28:26+05:30,hi,Jharkhand,,"(लू OR ""लू चलना"" OR ""भीषण गर्मी"" OR ""प्रचंड गर्मी"" OR ""कड़ी धूप"" OR ""तेज धूप"" OR ""गर्म हवा"" OR ""उष्ण लहर"" OR ""ताप लहर"" OR ""हीट वेव"" OR ""झुलसाने वाली गर्मी"" OR ""तपती गर्मी"" OR ""भयंकर गर्मी"") Jharkhand",,0.0
"Jharkhand Aaj Ka Mausam झारखंड में फरवरी में चढ़ा तापमान, दक्षिणी जिलों का तापमान पहुंचा 33 डिग्री, जानें आ... - News18 Hindi",https://news.google.com/rss/articles/CBMiogJBVV95cUxNWFJvRnVwSkRtckFSVV9tMkR3UGNQMTdwWF8wak10bkF6Y2taZ2hlMWV4RDBvVjN1WUJ1b1lvX1RWXzJtQXdXN0p6T3dBZmRQd1Z4NHJfWlVBczU1QWN6Q3h1MVdXWVRtRFQtZDVGWXJ2OU44UExjRGUwa0ZaTnRGUkVJVFhGa21iQWJMdmdqMUtQVnF0NkRkaElkaERHcUliNERXN0RaTTQ2N25tRGRtZkVsdkhZc2huaHptYndaREQ5aWp1MzNjc3pUdmlIVnlXTXE4ZmNqOEE4T0drWDhMY3BScXdTNTRQRnFOSkthVHlMTnlLaFBMNU04V3pYVXNfZkVqUXd6NTdRWEdsZldsQ2VGQkpkQkd1bmpXVk0tMjFMd9IBogJBVV95cUxNWFJvRnVwSkRtckFSVV9tMkR3UGNQMTdwWF8wak10bkF6Y2taZ2hlMWV4RDBvVjN1WUJ1b1lvX1RWXzJtQXdXN0p6T3dBZmRQd1Z4NHJfWlVBczU1QWN6Q3h1MVdXWVRtRFQtZDVGWXJ2OU44UExjRGUwa0ZaTnRGUkVJVFhGa21iQWJMdmdqMUtQVnF0NkRkaElkaERHcUliNERXN0RaTTQ2N25tRGRtZkVsdkhZc2huaHptYndaREQ5aWp1MzNjc3pUdmlIVnlXTXE4ZmNqOEE4T0drWDhMY3BScXdTNTRQRnFOSkthVHlMTnlLaFBMNU04V3pYVXNfZkVqUXd6NTdRWEdsZldsQ2VGQkpkQkd1bmpXVk0tMjFMdw?oc=5,News18 Hindi,2026-02-12T05:33:28+05:30,hi,Jharkhand,,"(""पारा चढ़ा"" OR ""पारा पहुंचा"" OR तापमान OR ""तापमान बढ़ा"" OR ""रिकॉर्ड तोड़ गर्मी"" OR ""डिग्री सेल्सियस"" OR ""पारा उबला"" OR ""अधिकतम तापमान"") Jharkhand","Jharkhand Aaj Ka Mausam झारखंड में फरवरी में चढ़ा तापमान, दक्षिणी जिलों का तापमान पहुंचा 33 डिग्री, जानें आज कैसा रहेगा मौसम
Jharkhand Weather Today: झारखंड के रांची, जमशेदपुर, देवघर, गोड्डा में फरवरी माह में ही भीषण गर्मी पड़ना शुरू हो गई है. यहां का तापमान लगभग 33 डिग्री तक पहुंच गया है. वहीं, झारखंड के जंगल वाले इलाकों में जैसे गुमला, खूंटी, लोहरदगा में सुबह-शाम ठंड पड़ रही है. जहां गुमला का न्यूनतम 6.6 डिग्री दर्ज किया गया है.
रांची : झारखंड की राजधानी रांची में अब गर्मी दस्तक देने लगी है. दोपहर में तो आलम यह है कि कई लोग तो स्वेटर पहने हुए भी नजर नहीं आ रहे हैं. थोड़ी सी धूप में खड़े हो जाएं तो गर्मी और पसीना दोनों ही देखने को मिल रही है. ऐसे में यह कहना गलत नहीं होगा कि अब दोपहर में स्वेटर की जरूरत ना के बराबर पढ़ रही है. सिर्फ रांची ही नहीं, बल्कि जमशेदपुर, सरायकेला खरसावां, देवघर व गोड्डा जैसे जिले का भी यही हाल है. इसका मतलब है कि झारखंड में गर्मी ने दस्तक दे दिया है.
33 डिग्री पहुंचा अधिकतम तापमान
झारखंड में जो खासतौर पर दक्षिणी जिले हैं, जिनमें पूर्वी और पश्चिम सिंहभूम, सरायकेला खरसावां और सिमडेगा जिले आते हैं. वहां का अधिकतम तापमान 32 से 33 डिग्री के बीच देखा जा रहा है. जिस वजह से दोपहर में तो यहां पर स्वेटर भूल ही जाइये. हालांकि, सुबह-शाम हल्की ठंड एक पतली स्वेटर की जरूरत जरूर महसूस करवाती है, इससे अधिक नहीं. यहां का न्यूनतम तापमान भी 14 डिग्री के आसपास पहुंच गया है.
शहरों का तापमान और AQI
| शहर | तापमान अधिकतम/न्यूनतम | AQI |
| रांची | 27/11 | 152 |
| जमशेदपुर | 31/14 | 174 |
| धनबाद | 29/11 | 166 |
| बोकारो | 30/12 | 150 |
| पलामू | 30/ 10 | 145 |
नोट- ( ये आंकड़े गुरुवार के हैं )
झारखंड के जंगल वाले इलाके में अभी है ठंड
वैसे तो अब झारखंड से धीरे-धीरे एक बार फिर से ठंड की विदाई तय मानी जा रही है, लेकिन खासतौर पर जो जंगल वाले इलाके हैं, जिनमें गुमला, खूंटी, लोहरदगा, लातेहार, रांची, हजारीबाग और रामगढ़ जैसी इलाके आते हैं. वहां सुबह और शाम कंकनी महसूस हो रही है. गुमला में तो सबसे कम न्यूनतम तापमान 6.6 डिग्री भी दर्ज किया जा रहा है. वहीं, आज इन जिलों में न्यूनतम तापमान 10 से 11 डिग्री के बीच रहने की संभावना है. यानी कि सिर्फ इन जिलों में आपको हल्की ठंड महसूस होगी. बाकी अन्य जिलों में स्थिति सामान्य पहुंच गई है.",0.0
"उत्तर भारत में बर्फबारी से कांप रहा झारखंड, तापमान में उतार-चढ़ाव जारी - Prabhat Khabar",https://news.google.com/rss/articles/CBMilgFBVV95cUxQXzNfdHNzbElkUE5EcDhpeTFOdFhGcVJoa29fY0tmaG81S1RscjJqbTVXeWdSSFlvLXpORjNUbFNVaGNkQVduTUF0ZVF2Y1lMVF9UTDl6bE5XSExSVURNNUFmd1lMTnExbUEzaGxZZE1TeGFwbWFEMGtvWEl1T1RCMm9KcUYzb1ZXMVVZT21sN1Qyc1Q2WEHSAZsBQVVfeXFMT3o5Ql8tMUd3Nl94d2RyeEZTY2VyUUhmelkxbzB5SGhGSjY0dk9JMlZZYnpjYmRrR1QtcnRwUlE1QWhIWlQ5eGV5M2dreGQ3MEtoUHQwdHFGaWtBVXFRLWJ1am5kU3VQTHZBdUNQaU5MVjdQZFBqUktlZF9uZC16N2k0ZjJsbUtka2ptSVdEaW5UVUluZkFNSU5TWTA?oc=5,Prabhat Khabar,2026-02-11T07:30:38+05:30,hi,Jharkhand,,"(""पारा चढ़ा"" OR ""पारा पहुंचा"" OR तापमान OR ""तापमान बढ़ा"" OR ""रिकॉर्ड तोड़ गर्मी"" OR ""डिग्री सेल्सियस"" OR ""पारा उबला"" OR ""अधिकतम तापमान"") Jharkhand","उत्तर भारत में बर्फबारी से कांप रहा झारखंड, तापमान में उतार-चढ़ाव जारी
झारखंड में फिर बढ़ी ठंड
Jharkhand Weather Report: उत्तर भारत में बर्फबारी का असर झारखंड के मौसम पर दिख रहा है. पश्चिमी विक्षोभ से तापमान में उतार-चढ़ाव, सुबह कोहरा और ठंडी हवाएं जारी हैं. रांची, जमशेदपुर, गुमला सहित जिलों के तापमान में उतार-चढ़ाव जारी है. नीचे पूरी खबर पढ़ें.
Jharkhand Weather Report: उत्तर भारत में रुक-रुक कर हो रही बर्फबारी का असर अब झारखंड के मौसम पर भी साफ दिखने लगा है. पश्चिमी विक्षोभ के कारण वातावरण में नमी और ठंडी हवाओं की आवाजाही बढ़ी है, जिससे राज्य के कई इलाकों में ठंडक महसूस की जा रही है. मौसम विज्ञान विभाग के रांची केंद्र के अनुसार, आने वाले कुछ दिनों तक झारखंड में तापमान में लगातार उतार-चढ़ाव बना रहेगा. सुबह के समय कोहरा छाए रहने और ठंडी हवाएं चलने की संभावना जताई गई है.
अगले पांच दिनों का तापमान ट्रेंड
मौसम विभाग का अनुमान है कि अगले दो दिनों में झारखंड के न्यूनतम तापमान में दो से तीन डिग्री सेल्सियस की बढ़ोतरी हो सकती है. इसके बाद अगले तीन दिनों में यही न्यूनतम तापमान फिर से दो से तीन डिग्री सेल्सियस तक गिर सकता है. यानी दिन में हल्की गर्मी और रात व सुबह में ठंड का असर बना रहेगा. 11 और 12 फरवरी को राज्य के कई हिस्सों में आंशिक बादल छाए रह सकते हैं, हालांकि दिन के समय मौसम शुष्क रहने की संभावना है.
सबसे ठंडा रहा गुमला, कई जिलों में ठिठुरन
मंगलवार को झारखंड में सबसे कम न्यूनतम तापमान गुमला में 5.5 डिग्री सेल्सियस दर्ज किया गया. इसके अलावा मेदिनीनगर में 7.7 डिग्री, कांके में 7.5 डिग्री और रांची में 10.8 डिग्री सेल्सियस न्यूनतम तापमान रिकॉर्ड किया गया. पहाड़ी और पठारी इलाकों में ठंडी हवा के कारण सुबह और देर रात ठिठुरन ज्यादा महसूस की जा रही है.
प्रमुख शहरों का तापमान हाल
राज्य के बड़े शहरों की बात करें तो रांची में अधिकतम तापमान 27.0 और न्यूनतम 10.8 डिग्री सेल्सियस दर्ज किया गया. जमशेदपुर में दिन का तापमान 30.4 और रात का 13.6 डिग्री सेल्सियस रहा. मेदिनीनगर में अधिकतम 30.6 और न्यूनतम 7.7 डिग्री, बोकारो में 30.1 और 9.6 डिग्री सेल्सियस तापमान दर्ज किया गया. चाईबासा में अधिकतम तापमान 32.4 और न्यूनतम 11.4 डिग्री रहा, जबकि गुमला में दिन का तापमान 25.8 और रात का 5.5 डिग्री सेल्सियस रिकॉर्ड हुआ.
उत्तर-पूर्व और उत्तर-पश्चिम झारखंड का पूर्वानुमान
उत्तर-पूर्वी झारखंड के देवघर, धनबाद, दुमका, गिरिडीह, गोड्डा, जामताड़ा, पाकुड़ और साहिबगंज जिलों में अगले पांच दिनों के दौरान अधिकतम तापमान 27 से 30 डिग्री सेल्सियस के बीच रहने का अनुमान है. वहीं न्यूनतम तापमान धीरे-धीरे घटकर 9 से 11 डिग्री सेल्सियस तक पहुंच सकता है. उत्तर-पश्चिम झारखंड के कोडरमा, चतरा, गढ़वा, लातेहार, लोहरदगा और पलामू जिलों में भी इसी तरह का ट्रेंड रहेगा, जहां रात का तापमान 8 से 10 डिग्री सेल्सियस तक गिर सकता है.
केंद्रीय और दक्षिणी झारखंड में मौसम की स्थिति
केंद्रीय झारखंड के बोकारो, रामगढ़, हजारीबाग, रांची, खूंटी और गुमला में अधिकतम तापमान 26 से 29 डिग्री सेल्सियस के बीच रहने का अनुमान है. न्यूनतम तापमान 7 से 12 डिग्री सेल्सियस के आसपास रह सकता है. दक्षिणी झारखंड के पूर्वी और पश्चिमी सिंहभूम, सरायकेला और सिमडेगा जिलों में दिन के समय हल्की गर्मी और रात में ठंड का असर देखने को मिलेगा. यहां अधिकतम तापमान 29 से 33 डिग्री और न्यूनतम 9 से 14 डिग्री सेल्सियस के बीच रहने की संभावना है.
इसे भी पढ़ें: सरकारी स्कूलों की 12 लाख छात्राओं को फ्री में मिलेगा सेनेटरी पैड, तैयारी में हेमंत सोरेन सरकार
बच्चे, बुजुर्गों और बीमार लोगों के सतर्क रहने की जरूरत
मौसम विज्ञान विभाग के रांची केंद्र के प्रमुख डॉ बाबूराज पीपी के अनुसार, बदलते तापमान के कारण बुजुर्गों, बच्चों और बीमार लोगों को विशेष सावधानी बरतने की जरूरत है. सुबह के समय कोहरे और ठंडी हवा को देखते हुए लोगों को गर्म कपड़े पहनने और अनावश्यक रूप से खुले में निकलने से बचने की सलाह दी गई है. आने वाले दिनों में मौसम का यह उतार-चढ़ाव झारखंड में ठंड का अहसास बनाए रखेगा.
इसे भी पढ़ें: सावधान! झारखंड में 11-12 फरवरी को छाई रहेगी बादलों की चादर, सुबह-रात में ठंड का असर
प्रभात खबर डिजिटल प्रीमियम स्टोरी
लेखक के बारे में
By KumarVishwat Sen
कुमार विश्वत सेन प्रभात खबर डिजिटल में डेप्यूटी चीफ कंटेंट राइटर हैं. इनके पास हिंदी पत्रकारिता का 25 साल से अधिक का अनुभव है. इन्होंने 21वीं सदी की शुरुआत से ही हिंदी पत्रकारिता में कदम रखा. दिल्ली विश्वविद्यालय से हिंदी पत्रकारिता का कोर्स करने के बाद दिल्ली के दैनिक हिंदुस्तान से रिपोर्टिंग की शुरुआत की. इसके बाद वे दिल्ली में लगातार 12 सालों तक रिपोर्टिंग की. इस दौरान उन्होंने दिल्ली से प्रकाशित दैनिक हिंदुस्तान दैनिक जागरण, देशबंधु जैसे प्रतिष्ठित अखबारों के साथ कई साप्ताहिक अखबारों के लिए भी रिपोर्टिंग की. 2013 में वे प्रभात खबर आए. तब से वे प्रिंट मीडिया के साथ फिलहाल पिछले 10 सालों से प्रभात खबर डिजिटल में अपनी सेवाएं दे रहे हैं. इन्होंने अपने करियर के शुरुआती दिनों में ही राजस्थान में होने वाली हिंदी पत्रकारिता के 300 साल के इतिहास पर एक पुस्तक 'नित नए आयाम की खोज: राजस्थानी पत्रकारिता' की रचना की. इनकी कई कहानियां देश के विभिन्न पत्र-पत्रिकाओं में प्रकाशित हुई हैं.",0.0
