title,url,source,date,language,state,district,search_term,full_text,relevance_score
Heat wave drives Spa water sales to record levels - RetailDetail EU,https://news.google.com/rss/articles/CBMimgFBVV95cUxPOHNYdFhhUl9jZmowaFl1NF9TOTRBVE9vc3NwQU1xTVZQLWx1S2hrbzk0aFl1Y0lCZ3FfdUFyR3o5ZjNKdUlsOXhkTFZMOHBGZGU3dkJ2OS1GZktHaWxnZnNIU2tVYm91am5BUGNGcC1kbmpSb1hlbUhsOS1oYWxmcklGNnlIeWV1NENaVFZyaW5sT2NQd05HQXl3?oc=5,RetailDetail EU,2026-09-01T13:12:32+05:30,en,Assam,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Assam","Spadel, the producer of brands such as Spa and Bru, sold significantly more water in the first half of 2026. Warm weather, strong local brands, and new products drove revenue up 10.1%, while operating profit increased by more than one-fifth.
Staying hydrated in the heat
The Belgian water group posted revenue of 219.9 million euros in the first six months, compared to 199.8 million euros a year earlier. Operating profit rose by 22.4% to 41.5 million euros, and net profit increased by 21.7% to 32.6 million euros.
We use cookies on our website to give you the most relevant experience by remembering your preferences and repeat visits. By clicking “Accept All”, you consent to the use of ALL the cookies.
This website uses cookies to improve your experience while you navigate through the website. Out of these, the cookies that are categorized as necessary are stored on your browser as they are essential for the working of basic functionalities of the website. We also use third-party cookies that help us analyze and understand how you use this website. These cookies will be stored in your browser only with your consent. You also have the option to opt-out of these cookies. But opting out of some of these cookies may affect your browsing experience.
Necessary cookies are absolutely essential for the website to function properly. This category only includes cookies that ensures basic functionalities and security features of the website. These cookies do not store any personal information.
Any cookies that may not be particularly necessary for the website to function and is used specifically to collect user personal data via analytics, ads, other embedded contents are termed as non-necessary cookies. It is mandatory to procure user consent prior to running these cookies on your website.",0.6833333333333333
Thousands brave intense heat for annual HHH events in Wichita Falls - Yahoo Sports,https://news.google.com/rss/articles/CBMijAFBVV95cUxOaGIzeGhBZHhLc2Z3MXFXTXdhTnJwTTVHTFFwMWQzMF9fVFEyc283eWRmYlBaUkdRR2NNVmJDazJZaWZYSGQwaElCYkE2bzROT1hvckQ5a0tqaXVSdjU0a1FJbEhlTllzVlk4eUlWNUtpYVBkT29VUERSb05MM1JUbmZhSjdHN3hyaS1MOA?oc=5,Yahoo Sports,2026-09-01T15:16:23+05:30,en,Assam,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Assam","Thousands brave intense heat for annual HHH events in Wichita Falls
Story by
Times Record News
Thousands brave intense heat for annual HHH events in Wichita Falls
Lynn Walker, Wichita Falls Times Record News
·
1 min read
Advertisement
Advertisement
Advertisement
1 / 15
In photos, Hotter'N Hell Hundred hosts Endurance Ride in Wichita Falls
Riders compete in the Hotter'N Hell Hundred Endurance Ride on Saturday, Aug. 29, 2026, in Wichita Falls.
(Naomi Skinner/Times Record News)
The 45th running of the Hotter'N Hell bicycle event in Wichita Falls is on the books.
Event Chairman David Coleman called the four-day event a ""rousing success.""
""I've talked to so many people that have just raved about how much fun it was,"" he said.
Advertisement
Advertisement
Advertisement
Coleman said the total number of event participants was 7,824, which was more than the previous year.
The event lived up to its name.
Although the temperature was a pleasant 73 degrees when Saturday's 100-mile Endurance Ride kicked off, it climbed to 105 degrees by 4 p.m., according to the National Weather Service.
Because of the heat, Hell's gate at Burkburnett closed at 11:45 a.m., meaning riders who had not yet reached it were diverted to a shorter 75-mile course.
Coleman said a few people complained, but the course was shortened for health and safety as the full heat of the day arrived.
Coleman also said event planners raised the number of SAG wagons to 50. The support and gear wagons carry water and other supplies for the cyclists. He said the wagons helped about 500 riders.
He said medical personnel attended ""a couple of broken bones,"" but there were no serious medical issues.
A media release from the city of Wichita Falls said 94 riders were treated, and six were hospitalized.
The Endurance Ride was a featured event among several activities offered to participants beginning Thursday in this year's HHH from trail running and rides to kids races to a consumer show.",0.6833333333333333
September heat wave to grip the Carolinas this week - WBTV,https://news.google.com/rss/articles/CBMigwFBVV95cUxOR2V6cXh3OVRMSkowYXpJc3dpQTNZV2JxM3pXQ3JJNGV0d2p4b1YwVjFwalVDVFVWempNbEN4dWZOZnV4bzJnZy1QUXJMSWVCcHE1YTFiSERVU3Bra2luTzJOTUxqS2QybjVPODlNUHgwZmhyZnpzanFqbUJFckJSRmJ1Y9IBlwFBVV95cUxNb09VLWV4WVdYQ3hTd21SRWVWUlFuZTdYSkFvOHIyeTd4bTUyTUpOeTJwaS1zcVFlNlVnVWN3WFFvMnZ5emZPUEJWeWctX3dWZ002Z3BCZ051NzFIUV8tNVlYd2hrR1BDZWdlMjdKRUVQdGlwd3otd195TUxoLURLb0N2WnI1THRTbENJZXVqb3FkbW02UG5n?oc=5,WBTV,2026-09-01T14:46:00+05:30,en,Assam,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Assam","CHARLOTTE, N.C. (WBTV) - Autumn arrives in just three weeks, but Mother Nature has other ideas for the Carolinas to start the month of September.
A five-day stretch of near-record high temperatures will carry us all the way into the start of Labor Day weekend.
First Alert: Hot weather returns
High temperatures will reach the mid to upper 90s Tuesday through Saturday, and feels-like temperatures will top out between 100-104 degrees. A slight decrease in humidity each afternoon should keep Charlotte barely short of heat advisory criteria but it will be a close call.
Overnight low temperatures will also be very warm, only dropping to the mid-70s. We’ll be close to both record high temperatures and record-warm low temperatures through Saturday.
If you’ll be spending time outdoors, be sure to stay hydrated, take frequent breaks, and avoid prolonged exposure to the afternoon heat. Make sure pets have a cool place to rest and access to fresh water.
Unsettled weekend forecast
Rain chances will remain very low throughout the week, with just a slight chance of a pop-up storm each afternoon.
A better chance of scattered thunderstorms will move in late Saturday, bringing much-needed rainfall and a break from the heat. Those storms could also bring the risks of damaging winds and heavy rainfall, threats we’ll be monitoring through the rest of the week.
Sunday and Monday’s rain chances will be lower, back to a typical late-summer 20-30% chance each day. High temperatures will also be closer to normal, in the mid to upper 80s Sunday and Labor Day.
Forecast at a glance
Tuesday: Mostly sunny, hot and muggy
Rest of the week: Hot, very low storm chances
Weekend: Scattered storms, not as hot
Download the free WBTV Weather app on your mobile device to receive weather alerts and to get the latest forecast on the go. You can also catch the latest forecast on WBTV’s streaming app -- find it in the app store on your smart TV or streaming device.",1.0
Veteran umpire Gonzalez exits Padres-Reds game due to heat exhaustion - MLB.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxNN0NsUThPT255LU1fSndUTVZLa05jWGRiV3Z5TUxSQjY3QTl3YkVqenVzRVpCZmJFM2VXby1qR2RoZmJaNGp5c05TdjhmbUl5dlRGa2tIbnJFdzVUSkwtaXFXSFN5cW03b0RpeEJ2TFVJeXFzVHFqNTZ6Ymk0a1F3MklULXMyamdpMVp2cE1FNGtxeW95SC1J?oc=5,MLB.com,2026-09-01T09:40:48+05:30,en,Assam,,"(heatstroke OR ""heat stroke"" OR sunstroke OR ""heat exhaustion"" OR ""heat-related death"" OR ""heat casualty"" OR ""heat fatality"" OR ""suspected heat death"" OR dehydration OR ""heat cramps"" OR ""heat illness"") Assam","CINCINNATI -- Monday's series opener between the Reds and Padres was delayed for several minutes before the start of the fifth inning after home-plate umpire Manny Gonzalez appeared to have medical distress.
According to MLB umpire supervisor Randy Marsh, Gonzalez left due to heat exhaustion. It was a hot and muggy evening in Cincinnati, with first-pitch temperatures officially at 90 degrees at Great American Ball Park.
According to Mike Petraglia on X, Gonzalez received treatment for elevated blood pressure and dehydration. Gonzalez's blood pressure has been restored to normal levels and he is resting comfortably.
As the Reds took the field for the top of the fifth, Gonzalez appeared to be having trouble. Third-base umpire Tom Hanahan came over, followed by Reds head trainer Sean McQueeney and members of the Reds' and Padres' medical staffs.
Soon, Gonzalez took a seat on the grass as he was being evaluated. A medical cart was requested, but he was eventually able to get up and walk off the field with Reds assistant trainer Tomas Vera.
The game resumed after a 14-minute delay with the three remaining umpires on the field. First-base umpire D.J. Reyburn took over for Gonzalez behind the plate. Gonzalez, now in his 14th season, was promoted to the Major League staff for the 2013 season, and he became the first full-time MLB umpire from Venezuela. He has worked in five postseason series, as well as the 2017 All-Star Game.",1.0
Summer not leaving without a fight; dangerous heat blanketing Jacksonville area this week - Jacksonville Journal-Courier,https://news.google.com/rss/articles/CBMimgFBVV95cUxQR3NfcDRmMkJlVFlfSVE0N3VOYjNyYWhwUUhReU90SG1EWVdMd2Zxa1l2QnN4a3ZrZFFVcnFFNjc2REhZb2dxbTRhYmFEN2F3ZTN5Z1VFaGc2Q1FjUVlxUEZORURFY1M0NVBndWNHcGNYT19CTjlYQTEyT1ZkalNjSFlyNUVCSXNaNldkTG9mT0xlM1djTUFFcjZn?oc=5,Jacksonville Journal-Courier,2026-09-01T00:37:53+05:30,en,Assam,,"(heatstroke OR ""heat stroke"" OR sunstroke OR ""heat exhaustion"" OR ""heat-related death"" OR ""heat casualty"" OR ""heat fatality"" OR ""suspected heat death"" OR dehydration OR ""heat cramps"" OR ""heat illness"") Assam","JavaScript is disabled in your browser.
Please enable JavaScript to proceed.
A required part of this site couldn’t load. This may be due to a browser extension, network issues, or browser settings. Please check your connection, disable any ad blockers, or try using a different browser.",0.5166666666666666
HEAT ALERT: Record-breaking temperatures expected Wednesday with highs nearing 100 degrees - WJLA,https://news.google.com/rss/articles/CBMixgJBVV95cUxOS09VLTBzOHE5YjBId3F4UUs4WUpIZm9INnR3OWVVOGFOWkZYa0cxZlp3Mm1CeUZYYnhNRGdzUzdDSDcxbjhqamR0ZjljbzZJWjlxYmRZTFFZUEFheU44WEJhZkN6N1lKR2ttSUFWbGVVMHprQUExc1RVT2xHZWxnd0ZDcm5Eb3lMcTJkenNfV1RRXzVCeFF2enhFXzVISmEyNnJTVC1rT2kzUFZQVTB6RjVGbEJnRk1uMTlPT1NDd0VOeUlEMXVnaVh4MW5UNnNSaDVJS05aRS1yaHlVeFJuS1NEb2tmLWFEYTB2YTFST25tekVEdmlEQjFFVWtZeG0tVm5jeEtaYmRZbURmUzNlN2RHczFibEhvWjc1NG1pV3RwWnhYQ3NSQU14WTJQR0dpT191UUVOMVh0RnVPanNVRnNRbzRwQQ?oc=5,WJLA,2026-09-01T12:32:57+05:30,en,Assam,,"(""heat advisory"" OR ""heat action plan"" OR ""heat alert"" OR ""IMD warning"" OR ""IMD alert"" OR ""red alert"" OR ""orange alert"" OR ""yellow alert"" OR ""NDMA advisory"" OR ""cooling shelter"" OR ""relief measures"" OR ""heat compensation"" OR ""severe weather warning"") Assam","Skip to main content
Mobile Menu Icon
Thumbnails
View Thumbnails
More Galleries
More Galleries
1/5
Close
Close
HEAT ALERT: Record-breaking temperatures expected Wednesday with highs nearing 100 degrees
Heat Alert
Read article
Read The Article
SHARE
Facebook Share Icon
X Share Icon
Send via Email Share Icon",0.8333333333333333
"Heat Advisory issued ahead of heat index values near 100, storms possible Tuesday - wsbt.com",https://news.google.com/rss/articles/CBMiugJBVV95cUxQUjR3NU9ad0V6TFFCLXprSDU4U29DUlpONm5UOU5lZGk1el8wT09GZkUxM3RiaC1OYTRabWVyVGZuVFZ4ZEV3LWwyV0JRUDY5bUJ6bzB5Q0lxM05EN3B6SEFzY3JNX0dsVEZXckNreDV5UHNKRUpMSklINkRSTURxY3pyN2g4M2I5VWVmOTJRWFNrVTYxenNMbXJQeVdHVDF2QVkxX01IcHN2dGRwcjA4cGNfQml3allTTGNhR2VmRTkwaEU4Q0NhQnBZWGY4SlFuNTdtbHhUVkZHcVU1dU9YLW5nVzk4a0hNWHZqWG9JYXZ4Q09uMnZNbUUzbUY1djMxdG16RzJrQU5kQnd6elZwVzN0aUViQl9aOFVTOHVJOTNRaG94Wk56RFlFU3pLRGpib0dtSzZxRzJMZw?oc=5,wsbt.com,2026-09-01T15:51:09+05:30,en,Assam,,"(""heat advisory"" OR ""heat action plan"" OR ""heat alert"" OR ""IMD warning"" OR ""IMD alert"" OR ""red alert"" OR ""orange alert"" OR ""yellow alert"" OR ""NDMA advisory"" OR ""cooling shelter"" OR ""relief measures"" OR ""heat compensation"" OR ""severe weather warning"") Assam","Skip to main content
Mobile Menu Icon
Thumbnails
View Thumbnails
More Galleries
More Galleries
1/3
Close
Close
Heat Advisory issued ahead of heat index values near 100, storms possible Tuesday
All of Michiana will be under a Heat Advisory starting Tuesday afternoon (WSBT 22)
Read article
Read The Article
SHARE
Facebook Share Icon
X Share Icon
Send via Email Share Icon",0.8333333333333333
Yellow alert as high waves batter the Kanaren in early September - Teneriffa News,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQSzE2MTd2c1lGRC1oSXFWRE1CeFpaVFJacTZabHlvcmluNUwwYmNBWnRCb1VKSDFnVU9jZ0hMMEJqRFdDU1Z3aVRJUmJEaVlZdGNhS3NQS21tNEZxcWRGWEJNdTRNMkJHTzF3NjZYMWFjdGUzZVAzSktMd0hTcjloaXEwM29nTTJuSHRyVnktelVhNGdoUFA0bUJmeFJSOTV3S0FNOEZYTFZLa3FJbHRYNHMyNG9Gd2xRbkZoakJYUjBMazlIZEV0eGJaamUtUlo2SlZwTS1n?oc=5,Teneriffa News,2026-09-01T10:48:57+05:30,en,Assam,,"(""heat advisory"" OR ""heat action plan"" OR ""heat alert"" OR ""IMD warning"" OR ""IMD alert"" OR ""red alert"" OR ""orange alert"" OR ""yellow alert"" OR ""NDMA advisory"" OR ""cooling shelter"" OR ""relief measures"" OR ""heat compensation"" OR ""severe weather warning"") Assam","The key points:
Show summary
Hide summary
- The Aemet weather service has issued a yellow warning for Tenerife and Gran Canaria due to rough seas.
- The warning is in place from Tuesday evening until Wednesday morning, but the authorities are urging people to remain cautious even after that.
- A Calima is set to affect the Canary Islands all week. From Thursday, there will be localised rain.
Members see a handy summary here
The Canary Islands are off to a stormy start in September. Spain’s meteorologists at the Aemet weather service have issued a yellow weather warning for Tenerife and Gran Canaria due to rough seas along the coasts. The east, south and west coasts of Tenerife and Gran Canaria are affected.
The warning period runs from 9.00 pm on Tuesday until 6.00 am on Wednesday. However, conditions may also be dangerous on the coasts of the Canary Islands before and after this specific wave warning. The authorities therefore urge people to exercise caution even beyond these locations and times.
Although the weather conditions were the only factor to trigger an alert level, the Aemet has nevertheless issued further warnings for the Canary Islands: Calima, heat and wind at the start of September have kept meteorologists busy alongside the rough seas along the coasts. Here is what is expected over the coming days:
Rough seas and Calima in the Canary Islands
Whilst the waves are set to fall below the threshold for a warning as early as Wednesday morning, the authorities are still expecting rough seas. This is being caused, amongst other things, by the Calima, which has been sweeping in since Monday.
According to the forecast, the sandstorm carrying fine dust particles from the Sahara – just a few hundred kilometres away – is set to affect the Canary Islands throughout the week. On Tuesday, largely clear skies are expected in the east and light cloud cover in the west of the Canary Islands.
According to Aemet, cloud cover will increase in places from Wednesday, meaning that rain is possible in the north-east of the Canary Islands from Thursday. Thick clouds are expected over Lanzarote. On Friday, the sky is set to be grey, particularly over the central islands. Rain is possible in the south of Tenerife. Light showers are also forecast elsewhere. As the weekend approaches, meteorologists expect the weather to move westwards.
For exactly how the weather is developing, see our always up-to-date weather forecast for the Canary Islands. Below you can go straight to…",1.0
"In the Know: What to expect, how to stay cool during this week's heat wave - Charleston Gazette-Mail",https://news.google.com/rss/articles/CBMigAJBVV95cUxOTzh4M3JMZ3hWSGRtMUw2M0VvQ3BMVEpsbG5TSmNJMncweVoyNEhtWmRINUdOWlJvLUpSRDR1bVdRWWE2aWp5Q2dNZm4zaWlwbk50Szg1VC05UHBILWNKZjNOYWM3SU5TdjF1WTdTa19xN2s1RmZYUVI0a0M3WVlCNS1UM3JYemYyQ0xIRzhKMHJaYkwwLTZuSUhLLVgzQXZTT1lmelRxZ05Oc2ZCOURWbEVfeWUwUzZrN3RjU1U5MU1zd3JFVDhzYVd1NHVlLVh4N09UUU5iYjc2Ml9rY0I5RG1rVm9CM3EzTjllQ241X2hscDM1cU9rWWx4Z0hUb1NT?oc=5,Charleston Gazette-Mail,2026-09-01T14:30:00+05:30,en,Assam,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Assam","The forecast for the rest of the week is:
Kendra Gilchrist is HD Media's regional digital reporter. She can be reached at 304-348-2802 or kgilchrist@hdmediallc.com.
Trending Now
Articles
- WVU football: 'Cowboy' Kayden Luke making mark as a rare fullback
- UPDATE: Motorcyclist ID'd who died after crashing into a pole in North Charleston
- Prep notebook: First week of high school football provided interesting results
- David Fryson: Trump, Morrisey and the colorblind retreat (Opinion)
- DEP records detail Peoples Cartage blaze chemicals, another fire that led to violation
- On file: Bankruptcies, property transfers, marriage licenses from Aug. 16-22, 2026
- Corks & Kegs: HD Media event in Barboursville sends off summer with music, fun
- City of Charleston, United Way officials discuss mid-year snapshot of opioid grants
- Kirkpatrick joins the bench of WV Supreme Court of Appeals during investiture ceremony
- In the Know: What to expect, how to stay cool during this week's heat wave",0.6833333333333333
Heat wave kicking off September - WCHS,https://news.google.com/rss/articles/CBMicEFVX3lxTE9ucjB1Z2pndUtXUG1jZ0NTV0x6eDFKM0tTVy1IckdKc2Ztd2FUZWUtbmNiei1CNlFDck1LcG9LTGx2UW52cmdFdjItNEVXWFRwNHI2ZXpCQUUzNk01dTJtU2EyZnNhcHhHM1ZSdUVYcFg?oc=5,WCHS,2026-09-01T06:44:28+05:30,en,Assam,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Assam","September marks the start of meteorological ""fall"" (Sept. 1 to Nov. 30), but Mother Nature has other plans.
Our hottest stretch since around the Fourth of July is expected through this week leading up to the Labor Day weekend.
Hottest stretch since around the 4th of July
Temperatures on this Monday reached 90 to 95 degrees in spite of some morning clouds, and the humidity made it feel close to 100 degrees.
As a ridge of high pressure in the Midwest shifts east our temperatures will only climb in the coming days.
A heat advisory is in effect Tuesday into Wednesday for the Scioto Valley, and much of the rest of the area will likely end up under a heat advisory by Wednesday and Thursday.
Temperatures each day will reach the mid to upper 90s from Tuesday to Friday and the humidity will push our heat index over 100. The hottest days appear to be Wednesday and Thursday when the heat index could reach 105 degrees or higher.
High temps and heat index this week
Record highs are from the Dust Bowl decade (1930s) and are mostly 100 or higher. While our heat index will reach that number at times the air temperature likely stays a few degrees below.
Record highs from the Dust Bowl (1930s) look safe this week
Definitely take frequent breaks if you have to work outdoors or delay it until late afternoon or evening when the sun angle is weaker. Some practice times may need to be rearranged to other times of the day when heat isn't as bad.
That ridge will generally lead to dry weather locally as strong storm clusters stay near and north of Interstate 70 into eastern Ohio, Pennsylvania and the northeast. However, by the end of the week the ridge will begin to weaken as a cold front presses south.
Labor Day weekend features a southward moving cold front
Our storm chances will increase Friday and Saturday although exact timing and coverage remains to be determined.
It's certainly possible we could have some lightning delays for some high school football games Friday and perhaps even one for the Mountaineer home opener Saturday. We'll keep you updated.
Mountaineers may see a shower/storm nearby at some point Saturday
Temps will slowly back down this weekend as the front pushes south and by Labor Day Monday we should be back to average temperatures (mid 80s) with only spotty shower/storm chances.",1.0
