title,url,source,date,language,state,district,search_term,full_text,relevance_score
Spanish heatwave set to continue with 40C forecast - Euronews.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxOWTdhQS1LTXJSbnRuemlCZlQ4TTk1a1BqWEthaEJlNVFWQ01BTS14MXpSdVltRFd0WkY3dHJDR2s3MXRtSVFVTWJEbFJ5R0FURDh6cWJNXzFfeEZ6Uk85MlhaOTFXM0Z4bS1maWl4MHdYVGdVVUtlcTI1cDdLS3p4OGs1SHdkUkYweVpLMG9kdkpFTnNLcHFKQUlDRQ?oc=5,Euronews.com,2026-06-29T14:20:47+05:30,en,Assam,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Assam","Spanish authorities warn of extreme heat this week, with temperatures 'warmer than normal'
A man shelters from the sun in the shade of a palm tree on a beach in Barcelona, Spain, on Wednesday 27 May 2026.
- Copyright Copyright 2026 The Associated Press. All rights reserved.
Copyright Copyright 2026 The Associated Press. All rights reserved.
A mass of warm air will gradually push up temperatures, bringing intense heat by the weekend, except in the north of the peninsula.
The respite will be short-lived. Spain's national meteorological agency (Aemet) has warned that a ""warmer-than-normal"" air mass is set to settle over the Iberian Peninsula in the coming days and threatens to bring back the most intense heat just in time for the weekend.
ADVERTISEMENT
ADVERTISEMENT
It will not arrive all at once, nor will it affect all areas equally. Northern Spain, for instance, will be one of the few exceptions. The Atlantic seaboard, with its cloud cover and winds, will act as a buffer and maintain ""a milder atmosphere"" while the rest of the country starts to swelter.
Forecasts indicate that the upswing will be particularly intense from the start of July. Weather models point to highs that could reach 42ºC in Seville on Thursday, while Badajoz will hover around 41ºC and Córdoba around 40ºC.
Other inland provincial capitals, such as Toledo, Ciudad Real, Jaén and Cáceres, could also come very close to that threshold, with forecast temperatures between 38 and 39ºC.
What does ""warmer-than-normal"" air mean?
In short, it means that the temperatures hitting Spain are above the averages for late June. The situation will evolve as the week goes on and the relief of recent days, with mild dawns and somewhat cooler nights, will evaporate, with thermometers climbing back above 30ºC.
""It is likely that towards the end of the week the heat will once again be very intense across most of the country,"" warns Aemet. The models outline a scenario of temperatures above average for the turn of the month, especially in inland areas.",0.8500000000000001
Do you need electrolytes? Will tea cool you down? Is it safe to drink beer? How to stay hydrated in a heatwave - The Guardian,https://news.google.com/rss/articles/CBMi6wFBVV95cUxOR1FXQVBBTXIwUU9sbHJ6WThwbUVaelpQQVVVSmUzVjVaUmFGek51N3JMaW1IVHFld0tpVkZ6aXhqRWlGWk10NmNhQWh3LW1GU2lZTVlteHBOR3FwZC03SGdtNG9UdEdub0lYSTA3QlBDOS15c0JLSzcxdDhDZk1jWjNRejdXLUt0NFk5NVNJVjVSZkszM3Y5R1k3Q3hBMnhwS01LV1k1djZIY0pzb084T09paENWZnV5bG1OUUZBbXY4RmVMaFRhd3BHdy1nQTA3WGx0dmF4MFBpWXNYQUkxZ05zcHh6akdfZERv?oc=5,The Guardian,2026-06-29T01:27:00+05:30,en,Assam,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Assam","Do you need electrolytes? Will tea cool you down? Is it safe to drink beer? How to stay hydrated in a heatwave
The hotter it gets, the faster our bodies lose water. Obviously, we need to replace it – but is anything better than plain H₂O? And does timing matter? Here’s what the science says
Hydration is important. In temperatures like those we’re increasingly seeing in much of the world, sweating can be the only way for our bodies to cool down, and our thirst isn’t always the best indicator of how much water we’ve lost or need. The consequences of not being sufficiently hydrated as temperatures creep towards the 40s can be severe, and can kick in much faster than most people realise. The good news is that remembering to drink plenty of water at regular intervals throughout the day will be enough for most people to avoid the worst. But if you’d like to understand why dehydration is so dangerous, whether you really need extra electrolytes, or if a cup of tea really can cool you down, read on.
To start with, it’s helpful to understand that our bodies are producing heat – and therefore losing water – all the time. “All the cells in our body are constantly using fuel for energy for various different processes, whether that’s movement or just staying alive,” says Dr Lewis James, a lecturer in sport, exercise and health sciences at Loughborough University. “About 75 to 80% of the energy that we use appears as heat.” If we didn’t have any way of dissipating this heat, then even lying on the couch would see your body temperature rise about 1.3C in a single hour (already enough to make you noticeably feverish) – but of course, we do. Normally, we lose a decent amount of heat through a combination of convection and radiation: the blood vessels in our skin dilate, allowing the blood to be cooled by the outside air. The problem is that when the external temperature goes up, this process becomes less effective and eventually stops working altogether. At this point, our main way of losing heat is through sweating: our bodies produce tiny droplets of warm water mixed with trace minerals, which (usually) evaporate on contact with the air, drawing heat away from the skin in the process. And as we rely more on sweating, it’s increasingly important to replace the fluids our bodies are losing.
“During a normal day, a normal individual who doesn’t exercise loses very little water through sweat, probably less than 500ml a day,” says James. “But if the outside air temperature is hotter than our skin, sweating is one of the only ways that we can lose that heat. Typically, it doesn’t get that hot in the UK, but certainly when it’s above, say, 35, 36C, that’s where it becomes a concern.”
Over the short term, even mild dehydration can impair how your body and brain function. “Typical symptoms include headaches, fatigue, reduced concentration and poorer physical performance,” says Bridget Benelam, a nutrition scientist at the British Nutrition Foundation.
“The body responds [to dehydration] by conserving water: processes like temperature regulation and circulation become less efficient. Over longer periods or at more severe levels, dehydration puts real strain on the body.” This can, she says, lead to impaired cognitive and physical performance, “increase the risk of issues like constipation, urinary infections and falls, and in extreme cases be life-threatening”. At the most severe end, dehydration is fatal, but the problems start to compound before that: you’ll be thinking too slowly to look after yourself.
So how can you tell when you’re dehydrated? Don’t wait until you feel thirsty, as this tends to happen after you’ve already lost 1 to 2% of your body mass in fluid, meaning that you’re already suffering from mild dehydration. The simplest – and, for most people, best – way remains the pee test, says James. Subtle changes in colour can alert you before thirst kicks in. “If you’re producing very small amounts of urine and it’s very dark in colour – from dark yellow to brown – then that can indicate dehydration,” he says. “It’s not, as you might read in some places, an absolute indication – your kidneys are marvellous at concentrating water when your body thinks it’s needed, so you’ll sometimes have concentrated urine even when you’re not really dehydrated – but it’s a fairly reliable signal. And the opposite is also true: if you’re producing pale-coloured urine, you’re probably well hydrated.”
Realistically, of course, you want to stay ahead of this, which is why it’s sensible to make a conscious effort to drink more water at regular intervals. “People often wake up already dehydrated because our bodies lose significant water overnight through respiration and sweating in warm bedrooms,” says the University of Brighton’s Dr Neil Maxwell, a specialist in applied environmental physiology. “I would imagine 70-80% of the population will start the day on the back foot by being dehydrated after a hot night during a heatwave. Starting the morning with 300-500ml of water sets a stable baseline before daytime heat spikes.”
Just in case you’re considering it, though, there’s no real upside to glugging down a day’s worth of water first thing in the morning: you’ll just excrete anything that can’t be immediately used by your tissues or processed by your kidneys. In general, it’s better to drink moderate amounts reasonably frequently. “If you have three meals a day, then try to drink a large glass of water with your meals,” says James. “If you’re drinking a pint of water with every meal, and then you have the odd drink in between meals, you will most likely have an adequate amount of water every day. Drinking with meals also slows down the rate at which the water passes through your system, and might help you to absorb it better.” If you’re exercising, you’ll want to step this up a bit: the standard advice is to aim for about 500 to 750ml of water for every hour of intense training, depending on how heavily you sweat. But it also helps to stay ahead of the game: if you’re heading to the gym or out on the road, drink about 500ml of water a couple of hours beforehand, giving your kidneys time to process the fluid, balance your blood volume, and excrete anything it can’t handle, so you’re not sloshing around unnecessarily.
Does it matter what you’re drinking? As long as you’re keeping it non-alcoholic (and relatively low-calorie), only in the sense that some drinks might muddy your body’s signals. “Sparkling water and diet soft drinks can provide effective hydration, but the carbonation can cause a feeling of fullness or bloating that may prematurely signal the brain satiety centres, causing a person to stop drinking before they are fully rehydrated,” says Maxwell. “Regular consumption of highly acidic diet soft drinks or flavoured waters containing citric acid can contribute to dental erosion, a factor to balance against their hydration benefits – though not a reason to avoid them entirely. Tap water or filtered water remains the gold standard for daily hydration during a heatwave, but the best drink is ultimately the one you will actually consume.”",1.0
"monsoon like never before, Striking contrasts: MP records both heavy rains, heatwave - thehitavada.com",https://news.google.com/rss/articles/CBMiywFBVV95cUxOVTBjRWJVRWhFNmhPbTN5VGJNOVFXUU1oa2I5REVBUnJHVDh4N1FmOTNvQ0dtc09IbDU4S3VTMUxNTXRPeGJrdDVxank4WndBYWZSNjQ5ckJkbS1KcGxWREx5T2NWNTlEY3BqZW5iOXA5a0lCcEdlRl9razZPM2d4LUJQbnNXOGlLUFJTa1ozcUpvY1pzR2c2WXlYRnRyNUQxa3l2M25LQWE5YW45cEhVX2VNLXltNTEzdnZKMFZYZFA3ZHA3UV9qR0xPTQ?oc=5,thehitavada.com,2026-06-29T14:29:53+05:30,en,Assam,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Assam","monsoon like never before, Striking contrasts: MP records both heavy rains, heatwave
| Date :29-Jun-2026 |
Staff Reporter :
A dramatic clash of weather systems cover the State as southwest monsoon makes a steady advance. Currently passing directly through Indore and Mandla, monsoon has created a starkly divided weather landscape. Torrential downpour has brought major relief to several western and central divisions, yet isolated pockets in the eastern region continue to battle punishing, severe heatwaves. Meteorological conditions remain highly favourable for the monsoon to cover remaining parts of Madhya Pradesh, Chhattisgarh and neighbouring states over the next two days.
Dewas drenched
in very heavy rains
Monsoon clouds opened up aggressively across many parts of the Bhopal, Indore, Ujjain and Gwalior divisions, alongside scattered areas in Narmadapuram, Jabalpur, and Sagar. Tonkhurd in Dewas district recorded the State’s highest rainfall at a whopping 118.0 mm. Other areas also witnessed significant heavy downpour, with Gautampura in Indore registering 101.4 mm, Sarangpur in Rajgarh hitting 83.2 mm, Lakhnadon in Seoni receiving 81.5 mm, and Nalkheda in Agar-Malwa recording 80.0 mm.
In stark contrast to this widespread moisture, northern districts including Shivpuri, Gwalior, Datia, Bhind, Morena, and Sheopur remained completely dry.
Severe heatwave
clashes with cool
monsoon relief
The temperature profile across Madhya Pradesh showcased an extraordinary contrast of over 21°C between coolest and hottest spots. A severe heatwave gripped Umaria, which recorded the State’s maximum temperature of 42.0°C, while nearby Sidhi also suffered under heatwave conditions at 40.4°C.
Khajuraho and Gwalior followed closely behind, breaching the 41°C mark as daytime mercury shot up markedly by 8.8°C in the Shahdol division. On the flip side, regions receiving consistent rainfall enjoyed a sharp drop in daytime temperatures, leaving Khargone as the coolest spot during the day at 30.4°C, followed by Khandwa at 30.5°C. Khandwa also recorded the State’s lowest minimum temperature at a comfortable 20.4°C.
Winds and turbulent thunderstorms lash
50 districts
The transition into full monsoon chaos brought violent, gusty winds and severe instability to several districts. Shivpuri clocked the highest wind speed in the state at 61 km/h, followed closely by Jabalpur and Gwalior, which both registered gusts of 56 km/h.
High winds between 33 km/h and 44 km/h were also recorded in Ashoknagar, Neemuch, Narsinghpur, Guna, and Bhopal.
This atmospheric turbulence triggered widespread thunderstorm activity, lightning, and rain across fifty districts, spanning from Agarmalwa and Alirajpur to Ujjain and Vidisha.
Warning issued
for heavy rain,
lightning, and heat
The Weather Department warns that turbulent conditions will persist due to multiple active systems, including a seasonal trough stretching from Punjab to Bihar and a cyclonic circulation hanging over Madhya Pradesh. Isolated places in Barwani, Alirajpur, Dhar, and Balaghat are on alert for heavy rainfall accompanied by lightning and sudden gusts of 40 to 50 km/h. Meanwhile, central districts like Bhopal, Vidisha, Raisen, Sehore, Dewas, Seoni, and Mandla should brace for isolated thunderstorms and
strong winds. In a rare atmospheric mix, Sidhi, Shahdol, and Umaria are under a dual warning for both isolated heatwave conditions and sudden, high-velocity evening thunderstorms. Clear and dry weather is predicted to continue only in the Gwalior and Chambal divisions. Temperatures across the state are expected to drop by an additional 2 to 3°C later in the week as the monsoon establishes full coverage.
Bhopal forecast and progress of monsoon: Bhopal residents can expect a partly cloudy sky for most of the day, with the weather expected to transition into rain, thunderstorms and lightning toward the evening hours. While temperatures will hover between a maximum of 33°C and a minimum of 24°C. Bhopal City received a substantial 33.2 mm of rain, bringing its total seasonal accumulation since June 1st to 237.0 mm. This leaves the capital’s rainfall at a significant 104.3 mm above the normal average for this time of the year.",1.0
Portugal set for 43C in early July heatwave - Euronews.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxPU3c1RE9FMGNKc1RBVFJEdGVfaDc5NENON0U5dXJPVXZqREhMR181MjdFRXh5TXFGRzQtazQtUkV0NTRoOW81d3IwTkc3QWkzRWFCR2dlUFFEUmRtWEtTUl9EQ2VHWVllczlHTkR6RXFSWDJHRWtNc2NFNXRmUlNVa3RZX2xab1pMSEZHeW9hR3JDdzFkX1VvakNCa2pUZGRMQXRfUw?oc=5,Euronews.com,2026-06-29T12:48:27+05:30,en,Assam,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Assam","From Monday, central and southern inland districts are on yellow alert, extending to Trás-os-Montes on Tuesday and the rest of mainland Portugal on Wednesday. By the weekend, temperatures in the Tagus valley and Alentejo could reach 43C.
The start of July will bring a prolonged heatwave to mainland Portugal, with tropical nights and temperatures soaring to 43°C in some regions of the country.
ADVERTISEMENT
ADVERTISEMENT
According to the Portuguese Institute for Sea and Atmosphere (IPMA), it is being driven by an anticyclone located to the north/northwest of the Azores archipelago, dragging in a mass of very hot, dry air.
The average temperature is expected to run 3°C to 7°C above normal across mainland Portugal, the IPMA says, highlighting increases of 5°C to 7°C in central regions and the Alentejo.
The 40°C threshold will be exceeded from Wednesday in the Alentejo districts, with the high temperatures then spreading to parts of the remaining regions towards the end of the week, meteorologists warn. In inland Alentejo, daytime highs will remain above 40°C from 1 to at least 7 July.
Over this period, eight districts are expected to reach or exceed 40°C: Braga, Coimbra, Castelo Branco, Santarém, Lisbon, Portalegre, Évora and Beja.
Unlike the heat episode at the end of May, the coast is also expected to be hit by the high temperatures, especially from Wednesday, with highs between 35°C and 38°C.
""Sea breezes along the coast in the afternoon will be weak, leading to unusually high temperatures in places that rarely experience them,"" the IPMA notes.
The situation will be compounded by tropical nights. Minimum temperatures will range between 12°C and 17°C at the beginning of the week, rising above 20°C in inland areas from Tuesday and in other regions from Thursday.
In view of what it describes as ""a long spell of hot, dry weather"", the IPMA has issued yellow alerts for the districts of Guarda, Castelo Branco, Portalegre, Évora and Beja from this Monday.
On Tuesday these alerts will be extended to Bragança and Vila Real, and will apply to the remaining mainland districts from Wednesday.
This weather pattern is, however, expected to be revised.
Because of the ""long duration of this hot spell"", the IPMA warns, ""it is highly likely that the alert level will be raised in several districts in updates over the coming days"".",1.0
Healthwatch: Tips to avoid dehydration as temperatures rise - WSLS,https://news.google.com/rss/articles/CBMinAFBVV95cUxNeE1zUXJOOV9LTU5iN1pDekZSWlJ0Y2JNMS1zbVFfc2p3MllrREcxelRMNmp1WDRNQkc3UGFFTi1YS0k2V3J1WTcwX3Ryd2xwZ3hMNU9WUDYyT284cEJubXFicF8xYVBzS0tIR04zMk1Hdk5ZSnlSbHpuTVVGcnU4OHk5a21RaVBsSWVuZllMNWVGV0N0elVEbkxQX1k?oc=5,WSLS,2026-06-29T13:17:33+05:30,en,Assam,,"(heatstroke OR ""heat stroke"" OR sunstroke OR ""heat exhaustion"" OR ""heat-related death"" OR ""heat casualty"" OR ""heat fatality"" OR ""suspected heat death"" OR dehydration OR ""heat cramps"" OR ""heat illness"") Assam","As the temperatures continue to climb this summer, so does the risk of dehydration.
Bryan Baskin, MD, emergency medicine physician at Cleveland Clinic, offers some tips on how to prevent it.
“The best way to prevent dehydration is to take in continuous water throughout the day. And while you’re drinking water, make sure you’re using electrolytes as well. That can come through food or electrolyte supplementation. In addition, eating foods with water in them, such as fruits like watermelon, can help. Also, make sure you monitor and limit your caffeine and alcohol intake, and monitor your environment,” said Dr. Baskin.
He explains that early signs of dehydration can be subtle.
You may feel thirsty, get a headache, or notice that your urine is darker in color.
If left untreated, symptoms can progress.
You may start to feel tired, get dizzy and could even pass out.
Dr. Baskin said at that point, a person needs to be taken to the emergency department immediately.
But it’s not just dehydration that’s a risk this summer.
“The other two that are very important are heat exhaustion and heat stroke. Heat exhaustion is when your body has a difficult time recovering from increased temperature, and heat stroke is when it loses its ability to recover. The signs and symptoms of that can be similar to dehydration,” said Dr. Baskin.
It’s also important to keep a close eye on the elderly and children this summer.
Dr. Baskin said they can’t always regulate fluids the same way a younger adult can, which can put them at higher risk for things like dehydration.
Copyright 2026 by WSLS 10 - All rights reserved.",1.0
How to beat the heat this week - MPR News,https://news.google.com/rss/articles/CBMie0FVX3lxTE1WZG83aXNCVjI0cng2RC03Q0JoTmgyNDJtek4wSlpKUVlOenBma0dKcEl4ZnVGZnR2dkk5MkNNTmU0NWNhRTRqSjBHV0tlS3F4MUgwWl9hdUVWcTV2MG05NzctQUFERm85WTdNclVaSmZGNDRVRGJ0V0lMTQ?oc=5,MPR News,2026-06-29T03:47:40+05:30,en,Assam,,"(heatstroke OR ""heat stroke"" OR sunstroke OR ""heat exhaustion"" OR ""heat-related death"" OR ""heat casualty"" OR ""heat fatality"" OR ""suspected heat death"" OR dehydration OR ""heat cramps"" OR ""heat illness"") Assam","How to beat the heat this week
Heat safety for pets and humans
Go Deeper.
Create an account or log in to save stories.
Like this?
Thanks for liking this story! We have added it to a list of your favorite stories.
Create a Free MPR
news profile
for you
Sign up
Already have an account?
By submitting, you consent that you are at least 18 years of age and to receive information about MPR's or APMG entities' programs and offerings. The personally identifying information you provide will not be sold, shared, or used for purposes other than to communicate with you about MPR, APMG entities, and its sponsors. You may opt-out at any time clicking the unsubscribe link at the bottom of any email communication. View our Privacy Policy.
Welcome back
to news for you
Sign in to your profile
New to MPR News?
Welcome back
to news
for you
Reset Password
Still require assistance or not sure what your User Name is?
Welcome back
to news
for you
Email Verification
A verification code has been emailed to
Still awaiting the code?
Heat safety for pets and humans
Create an account or log in to save stories.
Thanks for liking this story! We have added it to a list of your favorite stories.",0.5166666666666666
How to handle dangerous heat wave blistering Jacksonville area all week - Jacksonville Journal-Courier,https://news.google.com/rss/articles/CBMijwFBVV95cUxOY0JiaUtNR3J2TzZmMzA5UGprbThheVlPdjlNbzA1a0hDMjdUWG91bzdfeV9Oc0paV3d3cHlhNHlMVHljQUZiUVJsR2ZXSDNuS1JzVEh5X1dOTG1XbWxfZW44WXR3cHpRdUlwclRXaTR2WFhaQ1pxVXBkREFuTUtpeW9pcUxudUxZQnFzek9hOA?oc=5,Jacksonville Journal-Courier,2026-06-29T15:51:33+05:30,en,Assam,,"(heatstroke OR ""heat stroke"" OR sunstroke OR ""heat exhaustion"" OR ""heat-related death"" OR ""heat casualty"" OR ""heat fatality"" OR ""suspected heat death"" OR dehydration OR ""heat cramps"" OR ""heat illness"") Assam","JavaScript is disabled in your browser.
Please enable JavaScript to proceed.
A required part of this site couldn’t load. This may be due to a browser extension, network issues, or browser settings. Please check your connection, disable any ad blockers, or try using a different browser.",0.6833333333333333
"2 areas in Rizal, Cavite log dangerous heat index - Inquirer.net",https://news.google.com/rss/articles/CBMijwFBVV95cUxNMUU2NnhzZmpMcUhsbmxscXJLUnpVTDZNdFg5X2YzNGNJSjFKWTRfYjh1cktFdWdQYklua1JHam5iQkx0cmtwUlg2VHFoSEt6cmlKZU9kam54SzVwNEZOQTBrbW5Fd09QUkduT2ZScXNuVnkzSVQ0MmwwVUtkeE5yYlY1WXk5akVqajNOUElYY9IBlAFBVV95cUxNNU9QR3dtVWNpYVJJczU5bDViWjdvNWtZWUcxaGpnMlNIaGIzVW9pa0laRFNfN0JlZXZ5bHpTckRBQ0M4RlprZGxIUEY4M3dFdU5JcklTZWtMZ25QWnl1RmpwRFlLNW9abjJ5dWhObl9GWE55ZUpBdWRWYWhxYTd6MHBJajdnYzROMTFwcnJfd3paakZH?oc=5,Inquirer.net,2026-06-29T12:50:00+05:30,en,Assam,,"(heatstroke OR ""heat stroke"" OR sunstroke OR ""heat exhaustion"" OR ""heat-related death"" OR ""heat casualty"" OR ""heat fatality"" OR ""suspected heat death"" OR dehydration OR ""heat cramps"" OR ""heat illness"") Assam","LUCENA CITY – The local governments of Taytay, Rizal, and Imus City, Cavite, urged their residents to take precautionary measures after the two localities recorded “dangerous” heat index levels on Monday.
In an advisory posted on its official Facebook page, the Taytay Public Information Office (PIO) said the town’s heat index reached 44.32°C as of 10:14 a.m.
The advisory warned that prolonged exposure to extreme heat could cause heat cramps, heat exhaustion, and heat stroke, prompting authorities to advise residents to exercise extra caution.
In Imus City, Cavite, local authorities also reminded residents to observe safety measures after the heat index reached 42.2°C as of 1:05 p.m.
According to the Philippine Atmospheric, Geophysical and Astronomical Services Administration (Pagasa), the heat index measures the level of discomfort people experience due to the combined effects of air temperature and humidity.
The weather bureau classifies heat index levels into four categories: “caution” (27°C to 32°C), “extreme caution” (33°C to 41°C), “danger” (42°C to 51°C), and “extreme danger” (52°C and above).
Peak heat conditions are usually experienced from midday until late afternoon.
Article continues after this advertisement
Authorities advised the public to limit outdoor activities during peak hours, drink plenty of water to stay hydrated, wear light-colored, loose-fitting clothing, avoid leaving children or pets inside parked vehicles, and regularly check on vulnerable individuals, including children, senior citizens, and those with existing medical conditions.
Pagasa suspended the issuance of heat index forecasts beginning June 5 to prioritize accurate and timely weather advisories during the rainy season.
Article continues after this advertisement
However, the state weather bureau advised areas still experiencing hot conditions to remain updated through official channels and continue observing health and safety precautions.
Meanwhile, Pagasa said the low-pressure area (LPA) being monitored inside the Philippine Area of Responsibility (PAR) has a medium chance of developing into a tropical cyclone and may intensify as early as Wednesday./coa
Your subscription could not be saved. Please try again.
Your subscription could not be saved. Please try again.
Your subscription has been successful.
Disclaimer: Comments do not represent the views of INQUIRER.net. We reserve the right to exclude comments which are inconsistent with our editorial standards. FULL DISCLAIMER",1.0
"IMD issues orange alert for Mumbai, forecasts heavy rain - Rediff",https://news.google.com/rss/articles/CBMi1gFBVV95cUxQbEhVeExtNGRma3RKVmZGMy1TbWFCVURyV0ZfbXAxSUZUYnVnRnVRV0tEcEh5LXZyWU56LVdkSkdtSTYyM1BXZVJPYU9jdHA4TmRQZnFUWEp5UFl5RUJic2NsZlZpRDRjU0xfWV9JVGVIRUNoeENTbU9SaVN0SmZEelBMbXNUemFVTzFaNXB0WjZ1U0NibEVCRGx5NUhqS0tpa3F5c2tKdkRXbl9sZmxmTUc0aUttdHhGc1ItS2FRbkJpNXBZOXh5ZzNxam1wZGU0eC0zdF9R?oc=5,Rediff,2026-06-29T16:17:06+05:30,en,Assam,,"(""heat advisory"" OR ""heat action plan"" OR ""heat alert"" OR ""IMD warning"" OR ""IMD alert"" OR ""red alert"" OR ""orange alert"" OR ""yellow alert"" OR ""NDMA advisory"" OR ""cooling shelter"" OR ""relief measures"" OR ""heat compensation"" OR ""severe weather warning"") Assam","The India Meteorological Department (IMD) on Monday issued an orange alert for Mumbai for the next few days, forecasting heavy to very heavy rainfall accompanied by thunderstorms, lightning, and gusty winds.
According to the weather bureau's latest district-wise forecast, Mumbai is expected to experience heavy to very heavy rainfall at isolated to a few places through Friday, with a brief respite on Tuesday, when the city moves to a yellow alert for thunderstorms and gusty winds reaching up to 40 kmph
For Monday and Wednesday, the IMD has predicted heavy to very heavy rainfall at isolated to a few places, thunderstorms with lightning and gusty winds, while heavy to very heavy rainfall at a few places on Thursday and Friday.
The department has issued a red alert for the neighbouring Palghar district for Monday, warning of extremely heavy showers and thunderstorms, and an orange alert for Raigad for five days. PTI
According to the weather bureau's latest district-wise forecast, Mumbai is expected to experience heavy to very heavy rainfall at isolated to a few places through Friday, with a brief respite on Tuesday, when the city moves to a yellow alert for thunderstorms and gusty winds reaching up to 40 kmph
For Monday and Wednesday, the IMD has predicted heavy to very heavy rainfall at isolated to a few places, thunderstorms with lightning and gusty winds, while heavy to very heavy rainfall at a few places on Thursday and Friday.
The department has issued a red alert for the neighbouring Palghar district for Monday, warning of extremely heavy showers and thunderstorms, and an orange alert for Raigad for five days. PTI",1.0
"Heavy Rain Hits Mumbai, Yellow Alert Issued - Mumbai Live",https://news.google.com/rss/articles/CBMilAFBVV95cUxOallwTHpVdmk1TjB5OFlEdlpaZkRpd1JYaElqRnhTRndsR011RzNkRm1jZ3VLRmZYUHljZ2x2TXlGSG1ybzQ0cEc3eE5hOHJnVlo2YVBFZkM5RWdZLVRfUzk5a0xCUnBzWXd3S3FBUG1GVVhqV1BYODJfT0JYcDhTSG9TX09IcnQ3dVBPaEpVUnlnTTFo0gGaAUFVX3lxTE5QNkFBYTZySlZ4eDJ0c3lPRHZ0SzgyUGl6cjJyVEJlTUxobDdxQXNkVV9XQ2VweC15YjBwT203am1GR3FYc21EcEtaX182dUk1dzdELUlBTC1lMUNfWjBPYlRmcVRkeFc1eVJ1bU9SZ24yZ3dMT0ZoZ0RyMjNUQkFSMkQ2Q3hGUmdCV2xubVlRbjdHVTJUcmY2S2c?oc=5,Mumbai Live,2026-06-29T10:18:44+05:30,en,Assam,,"(""heat advisory"" OR ""heat action plan"" OR ""heat alert"" OR ""IMD warning"" OR ""IMD alert"" OR ""red alert"" OR ""orange alert"" OR ""yellow alert"" OR ""NDMA advisory"" OR ""cooling shelter"" OR ""relief measures"" OR ""heat compensation"" OR ""severe weather warning"") Assam","Advertisement
The IMD has advised residents to remain cautious, avoid unnecessary travel during periods of intense rainfall, and stay updated with official weather advisories
Mumbai and its suburbs witnessed heavy rainfall on Monday, leading to waterlogging in several low-lying areas and slowing traffic during the morning rush hour. The India Meteorological Department (IMD) has issued a Yellow Alert for Mumbai, forecasting more spells of moderate to heavy rain over the next 24 hours.
Several suburban areas received intense rainfall overnight, causing water to accumulate on roads and disrupting the movement of vehicles. Civic authorities deployed teams to clear waterlogged stretches and monitor flood-prone locations.
Local train services continued to operate, although commuters experienced delays due to the heavy rain and reduced visibility in some areas. Bus services were also affected by traffic congestion caused by waterlogging.
The IMD has advised residents to remain cautious, avoid unnecessary travel during periods of intense rainfall, and stay updated with official weather advisories. The weather department has warned that isolated heavy showers, accompanied by gusty winds, are likely across Mumbai and adjoining districts.
Authorities have urged citizens living in low-lying areas to be alert as intermittent heavy rain may continue throughout the day. Emergency response teams remain on standby to deal with any rain-related incidents.
RELATED TOPICS
Latest News
MumbaiLive would like to send you latest news updates",0.8333333333333333
