title,url,source,date,language,state,district,search_term,full_text,relevance_score
Hottest June on record in France as heatwave deaths rise to alarming levels - Al Jazeera,https://news.google.com/rss/articles/CBMitgFBVV95cUxNTlJzUHdqeGtGcHVwUEdYdXRVMi0yVkxFR2cyS19zdzgyMGxzaEk5ZzFfQUdobkxNalh4UVhaNmFsd3Q3TFA0cVIxOHhpbENWa1A1VkEwUWNHMXpMeU9oUFljODdYVTZuUkNRSzJCQ2NQWUtac0VKWXNhTnpsUWQ5QVlTNHNSTlRabE5XNkkyM3VmTEFQM2xhcV8tMTlDQXRkT1huLXFwaGhFeGd5T2t1WW42cFY5QdIBuwFBVV95cUxOSkVQRHBrQXk0UnhRYUR6VFR6N3RGV2F4TExuN1VKU3lCSkplWmFvNDJDSzZVMDM3UXptdUVsdjNJSlFCd0ZBbk52ZjlnVlV3WUFGY1NQOTZRYTdfWGYwVFJmODI0N0dyUkpnczA1N1hwSUR3X19WbEUzOXlSeDV4SDZ2M3J2by0xQW0zT0lnbktTQ01lNjFpQ29CYWd0VUlXUWYzRE8ybGFuVGpEaWpNTFllN1phbmEtOGpJ?oc=5,Al Jazeera,2026-07-03T21:36:05+05:30,en,Andaman and Nicobar Islands,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Andaman and Nicobar Islands","France had its hottest June since records began in 1947 as a deadly heatwave pushes temperatures above 40C in many areas, according to its weather service.
“Unprecedented temperatures, both day and night, affected more than a third of the country” during the heatwave from June 17 to 30 June, Meteo-France said on Friday.",0.5166666666666666
Women are left picking up the pieces in heatwave disruption | Letters - The Guardian,https://news.google.com/rss/articles/CBMirwFBVV95cUxPZUo1UU1hcWNLT3pmWVc2RHJ6aFFSVnVkUlBtVXNwR3ZyTUl5ZVducE45ZlpZcWlOTjdGZmx6aUlJZjVpdG11ZWZIdWJWenlQZV8xN1lBX2FNSjdkSWdMUnNXdmlaU1hLREFFN3RjTHVlZWEtRnZvb0IxVU9NMlBiM1BFVk5oaWZWWGdrcVE3VWNXUjRPOGZOeEI5bU9ZcmpBYUN2Y29fcFZHS3Z1MTM4?oc=5,The Guardian,2026-07-03T23:48:00+05:30,en,Andaman and Nicobar Islands,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Andaman and Nicobar Islands","Your report (‘We feel like the peasants’: women and low-income families bear brunt of heatwave, 26 June) highlights an overlooked dimension of climate inequality. Too often, discussions of extreme weather focus on infrastructure while neglecting the unequal social conditions that shape people’s ability to cope.
My research on women in multiple low-paid employment did not examine climate change directly, but it revealed how women juggle low-paid jobs and unpaid care with little capacity to absorb unexpected shocks.
When heatwaves strike, existing inequalities are intensified and often hit women hard. As Charlotte Buxton notes in the article, women are often left to pick up the pieces created by school closures, disrupted routines and increased care demands. For families already struggling with rising living costs, keeping homes cool, travelling safely or taking time away from work can create further pressures. For those caring for children with additional or complex needs, who already face significant gaps in support, heatwaves can compound the practical, emotional and financial pressures they already experience.
Climate resilience cannot be separated from questions of care, poverty and gender equality. If we are serious about adapting to a warming world, we need greater investment in childcare, social care and social security, alongside recognising the value of unpaid care work, performed mainly by women.
“We feel like we’re the peasants that just have to deal with it,” Emily Dickinson is quoted as saying in your article. This feels profoundly wrong in one of the world’s richest countries. Not because we lack resources, but because we have chosen not to value care, adequately support families, or protect those on low incomes from preventable hardship. Heatwaves do not create these inequalities, they expose them.
Dr Louise Lawson
Lecturer in social policy, University of Glasgow",0.5166666666666666
"Belgian government under fire after heat wave claims 1,200 lives - politico.eu",https://news.google.com/rss/articles/CBMimwFBVV95cUxOTE00UWVXX3Utajc0d0lkYnpheU5tNEZIUnA5dXJJN3lwcmlncnE1NUQtY2JNQmR6aThNNlFFTHF1ME9xWGY0LV80ZlJqOGFsandzTE1sc0l4bFJPVDVIY3JzNy1BdDE2YkxPY3h6VUdUc0liRmJQeGtQbUxWQlZBaUNjZ2R4NklPQjQ0bS1CVFZ2cy1IZ256Vi0yWQ?oc=5,politico.eu,2026-07-03T16:27:00+05:30,en,Andaman and Nicobar Islands,,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Andaman and Nicobar Islands","Belgium's federal government is facing mounting criticism after health authorities linked last week's record-breaking heat wave to over 1,200 excess deaths, prompting opposition parties to accuse ministers of failing to protect the country's most vulnerable citizens.
Socialist Party leader Paul Magnette led the criticism Thursday evening after the health ministry confirmed 1,222 excess deaths between June 18 and June 29. “1222 deaths during the recent heat wave episode, a 39 percent excess mortality rate, and … 0 measures taken by the federal government!” Magnette wrote on X.
“The climate and public health emergency, at the cost of hundreds of lives, has failed to shake the lethargy of the ministers,” Magnette said. With further heat waves expected this summer, he warned: “We're talking about human lives.”",0.6833333333333333
Demenaris Launches Heat-Safety Protocol for Montreal Summer Moves - TMX Newsfile,https://news.google.com/rss/articles/CBMirAFBVV95cUxNUEZocHNtdUtSNmFUN1VCY2Q1MTFHUzM5RUtGLWUzbDhPYUgtSzBJMm84Q0hkRi0wdWpiSVZvaUR0eDl1ay00bEJYQXFBemxiLWhId0dsQmFyQl9QZkhMckMyN1AxdXN4ZlZqV0puUjJhUXRGWWRUeUp3WGFtaDFCNDNaVHFmLW9LQmhnYmNyRXhUWjFkcmdldlR0dkREWUVKbTU2LUxDeDFNSFJL?oc=5,TMX Newsfile,2026-07-03T20:50:00+05:30,en,Andaman and Nicobar Islands,,"(heatstroke OR ""heat stroke"" OR sunstroke OR ""heat exhaustion"" OR ""heat-related death"" OR ""heat casualty"" OR ""heat fatality"" OR ""suspected heat death"" OR dehydration OR ""heat cramps"" OR ""heat illness"") Andaman and Nicobar Islands","Montreal, Quebec--(Newsfile Corp. - July 3, 2026) - Demenaris, a Montreal moving company, today introduced a hot-weather safety protocol for its 2026 summer season after Quebec's traditional July 1 moving day again coincided with an extreme-heat warning across the Greater Montreal area. The protocol sets out how crews and clients can reduce heat-related health risks while relocating households during the busiest and hottest week of the moving calendar.
To view an enhanced version of this graphic, please visit:
https://images.newsfilecorp.com/files/9183/303799_531b467b947caa68_001full.jpg
Every year, tens of thousands of Quebec leases end on June 30, concentrating a large share of the province's residential moves into a single 48-hour window. When that window falls during a heat wave, movers and tenants carry heavy loads up narrow exterior staircases and through hallways without air conditioning for hours, raising the risk of heat exhaustion, dehydration and heat stroke. Public-health authorities in Quebec routinely issue warnings during such episodes, urging residents to limit strenuous outdoor activity.
The Demenaris protocol responds to those conditions with a set of operational measures. Crews begin loading earlier in the morning to avoid mid-afternoon peak temperatures, rotate through mandatory shaded rest and hydration breaks, and monitor one another for early signs of heat illness. Trucks are stocked with water and electrolyte supplies, and scheduling is adjusted so that the most physically demanding residential moving jobs are completed before the hottest part of the day. Temperature-sensitive belongings — candles, electronics, vinyl records and artwork — are flagged during the estimate, kept out of direct sun, and unloaded first at the destination.
To view an enhanced version of this graphic, please visit:
https://images.newsfilecorp.com/files/9183/303799_531b467b947caa68_002full.jpg
""Moving day in Montreal is stressful enough without a heat wave on top of it, and the safety of both our crews and our clients has to come first,"" said Alex Ciobanu, General Director at Demenaris. ""This protocol formalizes what experienced movers already know - start early, hydrate constantly, watch each other, and treat the heat as seriously as any heavy piece of furniture.""
Demenaris provides residential, commercial, long-distance and last-minute moving services across Montreal, the South Shore and the North Shore. As part of the rollout, the company is briefing every crew on the protocol and has added heat-preparedness questions to its online moving estimate, so that access details such as stair count, elevator availability and parking can be planned around the daily forecast.
Montreal's housing stock adds its own challenges during a heat wave. Many triplex and walk-up apartments are reached only by narrow spiral staircases with no shade, and street parking near the entrance is often limited on July 1, forcing crews to carry items farther in full sun. Under the protocol, Demenaris confirms building access, elevator reservations and parking arrangements in advance, schedules larger jobs across the cooler morning hours, and assigns additional crew members to high-risk routes so that no single mover is overloaded. Clients are advised to keep a cooler of water on hand, clear pathways before the crew arrives, and prepare at least one air-conditioned room at the destination where movers can take breaks.
The initiative reflects a broader shift in the moving industry toward formal worker-safety standards during increasingly frequent summer heat events. Demenaris said the protocol will be reviewed after each summer season and updated based on crew feedback and public-health guidance. The same measures apply to commercial and office relocations, to local moves within Montreal, and to longer relocations that begin during heat-warning periods, giving both residential and business clients a consistent standard of care throughout the summer.
To view an enhanced version of this graphic, please visit:
https://images.newsfilecorp.com/files/9183/303799_531b467b947caa68_003full.jpg
About Demenaris
Demenaris is a Montreal-based moving company serving the Greater Montreal area, the South Shore and the North Shore. The company provides residential, commercial, local and long-distance moving, along with packing, furniture and office assembly, piano and pool-table transport, and storage. Demenaris focuses on trained crews, well-maintained equipment and transparent pricing for households and businesses across Quebec.
Media Contact
Company Name: Demenaris
Contact Person: Alex Ciobanu, General Manager
Address: 4994 Rue Beaubien E
City, State: Montréal, QC
Phone: +1 514-778-5115
Email: contact@demenaris.ca
Website: https://demenaris.ca
To view the source version of this press release, please visit https://www.newsfilecorp.com/release/303799
Source: NewWay Software",1.0
Heat waves and older adults: Warning signs and how to cool down fast - fox34.com,https://news.google.com/rss/articles/CBMilAFBVV95cUxNUFB2cmp3S2Q1cEh3UWVlWDNuMmZmVWo1NDNHbDFELVpMUi1fVGFCSlU4YklsUXVrWElhYmVzTDYzVkVvZGh5aWMybVBMaVlaNVZKN3BuZTRKdzltcWt6bHdIWEVrM04xcHl5NUdvbm42SHlBZHdQSDZzWjlINmdSWHJVbWMyQ1NxVzRUS0Vuak8tVTUx?oc=5,fox34.com,2026-07-03T18:16:00+05:30,en,Andaman and Nicobar Islands,,"(heatstroke OR ""heat stroke"" OR sunstroke OR ""heat exhaustion"" OR ""heat-related death"" OR ""heat casualty"" OR ""heat fatality"" OR ""suspected heat death"" OR dehydration OR ""heat cramps"" OR ""heat illness"") Andaman and Nicobar Islands","(Aging Untold) — When a heat wave rolls in, older adults don’t just feel uncomfortable — they can get into danger faster than they expect, even indoors. Aging bodies often don’t regulate temperature as efficiently, and some medications can raise the risk of overheating.
People 65 and older are more prone to heat-related health problems, according to the Centers for Disease Control and Prevention.
What ‘too hot’ looks like in real life
Dr. Rhea Rogers, a board-certified physician, said one of the biggest issues is that the body’s system to cool is less efficient as we get older, which means dehydration and heat illness can build quickly.
“It’s quicker for us to become dehydrated,” Rogers said.
She said families should pay attention to subtle early changes, including behavioral changes that may signal something is off.
Early warning signs you shouldn’t ignore
Rogers said early symptoms can include nausea, headaches or some dizziness. It becomes more urgent if you notice breathing changes.
Another is a lack of sweating.
“One big thing is, they’re not sweating anymore,” Rogers said, because sweating is one of the body’s key cooling mechanisms.
She also flagged confusion as a major red flag, “Especially if you see behavioral changes or confusion.”
Why dehydration is a common tipping point
Dehydration is a warning sign for older adults — and one reason is how hard it can be to catch up once someone falls behind.
“It’s very hard to get the fluids to catch up when you’re behind,” Rogers said. “They don’t have a lot of leeway.”
Dementia adds extra risk during extreme heat
Heat safety matters for everyone, but Sam Cradduck, a gerontologist, noted it can be even trickier when dementia is involved because the brain is the body’s “control center,” including for temperature regulation.
“With dementia, you’re now adding on a two-factor worry,” Cradduck said, explaining that these individuals may be more fragile and more susceptible to heat-related issues.
If air conditioning is limited, here’s a simple cooling strategy
Amy O’Rourke, an aging expert, acknowledged a real-world barrier: some older adults keep the thermostat high to avoid higher electric bills.",1.0
Schenectady County Sheriff's K-9 dies from heat exhaustion - WRGB,https://news.google.com/rss/articles/CBMivAFBVV95cUxNWVJVNk1qajJYUV95WFUwWWJlb2o0b3JuY1JnNEpRcGRTSHRJWTZxNmYtQjU1VFFoSmp6UUwxRmFHN3ZTQ0MwZHhMVGZmVF93ZFAyRzdXSlMyY2lLRkIyeVhPYl90THlZc2NITDl6Nk04SElTQ0JyUGpsa0NORDQ4cTJ3b09pX195MmVqWW14WHI0SFBTcTVFb3BET3RiZmtuMEs4RElZQzl6SVBjaGFySXMyYlQtZTktN05CcQ?oc=5,WRGB,2026-07-03T21:30:45+05:30,en,Andaman and Nicobar Islands,,"(heatstroke OR ""heat stroke"" OR sunstroke OR ""heat exhaustion"" OR ""heat-related death"" OR ""heat casualty"" OR ""heat fatality"" OR ""suspected heat death"" OR dehydration OR ""heat cramps"" OR ""heat illness"") Andaman and Nicobar Islands","Schenectady County Sheriff's K-9 dies from heat exhaustion
SCHENECTADY COUNTY, N.Y. (WRGB) — A Schenectady County Sheriff's K-9 has died from heat exhaustion.
The department says Leonidas, a German Shepherd, worked for the department for eight years. He died on Thursday. His handler, Deputy Daniel Coppola, is now in mourning.
Investigators say a preliminary review indicates an alarm system in the K-9 vehicle designed to notify officers of vehicle or climate control malfunctions never went off.
""The loss of K9 Leonidas is felt deeply across our entire department and the Schenectady community,"" said Sheriff Dominic Dagostino. ""Leonidas was not just a working dog; he was a protector, a dedicated public servant, and a beloved member of our law enforcement family. Our immediate focus is on supporting Deputy Coppola during this incredibly difficult time, while ensuring a thorough investigation into the mechanical and technological failures that led to this tragedy.""
Investigators say they will release more information as it becomes available.",0.8333333333333333
UN issues 'red alert' over 'catastrophe' in Sudan's El-Obeid - The Hindu,https://news.google.com/rss/articles/CBMiuwFBVV95cUxObFRycHlqM2ZRcjBHWjg4VmJ6ZDJtblpjXzVaN0ZBM0czOHFGLW5SUHZCVEl1blRUMVRFeWIyMVJic05TdVhlaDBrUG5QNWFfMzh1Q01kdmpTUnYxWWNKRW1HNUdMTExGdXhNMEpYYTM5RWZudTV1NkxGak1PQmhfWEgtWk13ZlpYby16WWZoUTV3WHc1Q1NOQzI5VnV1cmRhRXhHbkRSQ1BtcTZaTWM3NHh5NGNuRGJqVG5V0gHCAUFVX3lxTFBObHZjOTZXSVFuWFh1elVMMy1LSDEyVkl6UXplUUI2X1NZSzFNY29Ga0J2N2lrMEo1clh0cVAtX0pnX1djNWNjakJvVF9MZ0NZelZSaW5QbnVxbGdNeGkzUURkQk12X25CWEtQOHBkVXlQYWoydkwxd3lMVFZqR0N4Y29TT3ZTZHVjWDJOYUdRQ3lWUVNzVk8xQWt1TGZ2NUljem9pSGpoclQ5TVo5NHRaX0xVbFBrN2NrbDRfaU8zQW9B?oc=5,The Hindu,2026-07-03T22:50:14+05:30,en,Andaman and Nicobar Islands,,"(""heat advisory"" OR ""heat action plan"" OR ""heat alert"" OR ""IMD warning"" OR ""IMD alert"" OR ""red alert"" OR ""orange alert"" OR ""yellow alert"" OR ""NDMA advisory"" OR ""cooling shelter"" OR ""relief measures"" OR ""heat compensation"" OR ""severe weather warning"") Andaman and Nicobar Islands","UN rights chief Volker Turk issues a ""red alert"" on Friday (July 3, 2026) on the unfolding ""catastrophe"" in the Sudanese city of El-Obeid, where the United Nations fears an imminent paramilitary assault.
Addressing an urgent debate at the UN Human Rights Council, Mr. Turk urged world leaders to take immediate action to prevent atrocity crimes.
""The signs from El-Obeid are clear and unmistakable: another human rights catastrophe is unfolding in Sudan,"" he warned.
""Civilians have been subjected to siege-like conditions for 18 months, battered by relentless drone strikes as the Sudanese Armed Forces and the Rapid Support Forces (RSF) battle for control.
""This is not a drill. It is a red alert that needs to land on the desks of heads of state and government around the world.
""Their phones should be running hot in the coming days.""
The UN's top rights body was holding a rare urgent debate on the human rights situation around El-Obeid, following a request by Britain on behalf of a group of countries.
In recent days, the UN, several governments and aid organisations have warned of a possible RSF offensive on El-Obeid.
'Appalling suffering'
Sudan's conflict erupted in April 2023 between the regular army and the paramilitary RSF.
Kordofan — home to oil deposits and the RSF's most powerful paramilitary allies — remains a key battleground.
El-Obeid, the capital of North Kordofan state, sits on a key route linking RSF-held areas in the western Darfur region to army-controlled regions in the east.
A city of half a million people that hosts nearly 100,000 refugees displaced by the civil war, El-Obeid has, in recent weeks, faced its most intense RSF attacks yet.
The army has struggled to stop the RSF from reimposing a blockade through drone strikes targeting the city and the main road out.
Recent attacks have hit the main power station and fuel depots, plunged neighbourhoods into darkness and shut down water pumps.
Mr. Turk said the fear was ""a repeat of the widespread atrocities"" documented during the RSF offensive on the city of El-Fasher in North Darfur state last year, in which at least 6,000 people were killed, according to his office.
The UN's independent fact-finding mission on Sudan in February concluded that the siege and capture of El-Fasher had inflicted ""three days of absolute horror"" and bore ""the hallmarks of genocide"".
Mr. Turk said the leaders of the warring parties bore the greatest responsibility for three years of ""appalling suffering"", but behind them, foreign players were ""benefiting from the carnage"".
Rape, pillage and murder
Britain, Germany, Ireland, the Netherlands and Norway presented a draft resolution to the 47-country rights council, which will be decided upon on Monday (July 6, 2026).
It strongly condemns the escalating RSF violence in and around El-Obeid, and calls for ""an immediate and complete ceasefire by all parties"".
Britain's representative Eleanor Sanders told the council that the RSF had ""raped, pillaged, and murdered their way through El-Fasher"".
Now, ""El-Obeid is on the precipice of an atrocity"", she said, and the council ""must act with urgency to help prevent further harm to civilians"".
Speaking from Port Sudan, the UN migration agency's mission chief in the country said that civilians were being deliberately targeted.
""If we don't act now to stop what is happening in El-Obeid, we will see another El-Fasher. We will see another displacement of maybe 500,000 or more,"" the International Organization for Migration's Mohamed Refaat told journalists.
As for whether humanitarians had the resources to deal with such a scenario, he warned: ""Absolutely not. Our system has been depleted from every resource.""
Published - July 03, 2026 10:50 pm IST",0.5166666666666666
UN Human Rights Chief raises red alert over the risk of possible atrocity crimes in Sudan’s El-Obeid - News On AIR,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPVVBEdjJBN05UOEhiYVFpcEhYWnZIbndUeWZNM3AydWFJNEltQWhvOXUtTFlGekEydk81ejRQMkVDc01zZXNpaDhQdzBPc2ZMd0FmTDhnbThkTFltZnZic204V3FHRGJuM2NqS0M5ODBXQWl3c216UEVvcm9nWkRpazFETzRqcjFKSnJWcnhQTVdTbGFNWEFnc2pRUDhMaC1FRlRkUEZicE0tNk1PVlFCbTh1ZEd3TU9ydW9rVzlTM1ZUWVU?oc=5,News On AIR,2026-07-03T19:20:00+05:30,en,Andaman and Nicobar Islands,,"(""heat advisory"" OR ""heat action plan"" OR ""heat alert"" OR ""IMD warning"" OR ""IMD alert"" OR ""red alert"" OR ""orange alert"" OR ""yellow alert"" OR ""NDMA advisory"" OR ""cooling shelter"" OR ""relief measures"" OR ""heat compensation"" OR ""severe weather warning"") Andaman and Nicobar Islands","The United Nations Human Rights Chief Rights Volker Turk has raised a red alert over the risk of possible atrocity crimes in and around Sudan’s strategic city of El-Obeid.
Addressing the Human Rights Council in Geneva today, UN High Commissioner for Human Rights Volker Turk urged world leaders to take immediate steps to prevent further bloodshed. He warned that another human rights catastrophe is unfolding as civilians continue to face relentless drone strikes and severe shortages of food, water, fuel and healthcare.
According to reports, Sudan’s civil war, which began in April 2023 between the army and the paramilitary Rapid Support Forces, has claimed at least 59 thousand lives and displaced around 13 million people. The UN has expressed concern over renewed RSF offensives and growing threats to civilians in El-Obeid.",0.5166666666666666
Red Alert: Mumbai Set For Another Spell Of Torrential Rain This Weekend - Deccan Chronicle,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQcUJ0TWVLTnNKejNPYkxPWXhOVkk0WkdDeEhsalJ1RWhQb0MxN1ZXM3J3MjVfV3ZmaUc1blktMko3d29vblZXdldpTGU5R05VbUZVOHR5M2t2TXZKNFBQa19sSGRVN1lSSVZ3MnB6NDdPSHJ0UXpLenl2V3JYQWhoQXBoOHJORTJQWGdmYVd6eW5rWjh1Mm5TOVhjVGlSZEdJenUySThuVFlpb0lWRzFvTjhGTVIxUDNU0gG-AUFVX3lxTE1WWmQ4aHVQemlnYkhGM0RyanN5Sk1WVUxBOS1td2JZZzVqbm9SYVFCNUlkWnlpVWJudUtERnMtT2cwRGFyTi11WUVUSjg2cEtwOGJXM28tcTZla3BtRDFWTkhWYm9sa0ttNnNWVWN5bHI1V1dNZ1ZtYUM5WXBaQTZmb25wQktjTjdadWRBMVljeG5RQ0xpVC1nLWZyOWZPemJxUklDeEdZR2RIT1pjN3BrbncwRURQQWxtbG1GVlE?oc=5,Deccan Chronicle,2026-07-03T22:08:36+05:30,en,Andaman and Nicobar Islands,,"(""heat advisory"" OR ""heat action plan"" OR ""heat alert"" OR ""IMD warning"" OR ""IMD alert"" OR ""red alert"" OR ""orange alert"" OR ""yellow alert"" OR ""NDMA advisory"" OR ""cooling shelter"" OR ""relief measures"" OR ""heat compensation"" OR ""severe weather warning"") Andaman and Nicobar Islands","“Heavy to very heavy rainfall at a few places with extremely heavy rainfall at isolated places on July 4 and 5”: IMD Alert
MUMBAI: Mumbaikars are set for a wet weekend as the India Meteorological Department (IMD) has issued a red alert for Mumbai and its neighbouring Thane, Palghar and Raigad districts, warning of heavy to very heavy rainfall for the next two days.
The weather alert mentioned, “Heavy to very heavy rainfall at a few places with extremely heavy rainfall at isolated places on July 4 and 5.”
Mumbai has been lashed by heavy rains throughout this week following the late onset of the monsoon, throwing normal city life out of gear.
As per the IMD’s district-wise forecast, Mumbai is likely to receive heavy to very heavy rainfall at a few places with isolated extremely heavy spells on July 4 and 5.
The IMD also forecast heavy to very heavy rainfall at isolated places in Mumbai on Monday next week, while heavy rainfall is likely at a few places on Tuesday.
According to civic officials, Mumbai city received 158 mm of rain, whereas suburbs registered a rainfall of 205 mm in the last 24 hours. While low-lying areas like Dadar, Andheri, Goregaon and Parel witnessed waterlogging, the water receded in the morning, said officials.
In city areas, the highest rainfall of 150.2 mm was recorded in the Wadi Bunder area, followed by Malabar Hill (145.8 mm) and Sandhurst Road (140.8 mm). In the western suburbs, Andheri recorded 136.6 mm of rainfall. The Powai region received 124 mm of rain, the highest in the eastern suburbs.
Meanwhile, parts of Maharashtra continued to witness heavy rains, prompting the weather department to issue orange and yellow alerts.
An orange alert was issued for Ratnagiri, Nashik, Buldhana, Gadchiroli, Washim, Yavatmal, ghats of Nashik, Kolhapur and Satara. A red alert was issued for ghats of Pune.
Meanwhile, a yellow alert was issued for Shindudurg, Dhule, Nandurbar, Jalgaon, Ahilyanagar, Pune, Chhatrapati Sambhajinagar, Jalna, Parbhani, Beed, Hingoli, Nanded, Akola, Amravati, Bhandara, Chandrapur, Gondia, Nagpur and Wardha districts in Maharashtra.
The alert mentioned, “Thunderstorm accompanied with lightning, gusty winds (30-40 kmph) with heavy rainfall at isolated places.”",1.0
Himachal Braces for Heavy Rains: Orange Alert Issued - Devdiscourse,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQZ2RISjJWMmFhU1hJVW5pWWZkdTY0ZzlZQk1JRThoWHVwN1laenZqNkY1MkdLMUd1YjlKai1US29NTTl5c0stZmh1WG9tQzIwMkQ4VUdKeUtnYUJSam82alMtM2NialgwZXpDeG1qY1ZjbVNDSmVfN203VEsySDZ0OWRXbjlhTUMtcU10OU53bmJycl94bndEMkRsR08zY1dST19wZFg4QUlhZ9IBrwFBVV95cUxQUEZDbXJTLXMxRDFtVHZ2aHNiUEcwbGFLcC1yajFUc2ExRG8zSkNvQ05Va0ZwRDVCckoxSjhXNUhlWE5nUUM3ZkFVZmFyNi03VUFKQ3laTDU2OWprRktQNFFGajNZSlVMdVdqS21oTmkyVG9ZWlFfdWxfYXBVbV9waHItbW5QWVYxWEFIOFZTeE5waWt6QVFmdGs1c0lVTDkyOTNuSHE4S1lOS0YyeVY4?oc=5,Devdiscourse,2026-07-03T23:01:53+05:30,en,Andaman and Nicobar Islands,,"(""heat advisory"" OR ""heat action plan"" OR ""heat alert"" OR ""IMD warning"" OR ""IMD alert"" OR ""red alert"" OR ""orange alert"" OR ""yellow alert"" OR ""NDMA advisory"" OR ""cooling shelter"" OR ""relief measures"" OR ""heat compensation"" OR ""severe weather warning"") Andaman and Nicobar Islands","Himachal Braces for Heavy Rains: Orange Alert Issued
The Shimla Meteorological Centre has issued an orange alert for July 6 and 7, forecasting heavy rainfall across Himachal Pradesh, raising concerns about flash floods and landslides. Authorities advise caution, particularly around vulnerable areas, while stressing the importance of adhering to official weather warnings and advisories.
The Shimla Meteorological Centre has put out an orange alert for July 6 and 7, predicting heavy to very heavy rainfall across Himachal Pradesh's low hill, plain, and mid-hill areas. There's an increased risk of flash floods, landslides, mudslides, and waterlogging, with authorities urging heightened caution.
The advisory recommends avoiding non-essential travel in landslide-prone areas and staying clear of swollen water bodies. Swimming and boating are discouraged. Residents are encouraged to monitor official weather updates closely and follow local administration's guidance to mitigate risks.
Agriculture and livestock advisories have been issued, suggesting farmers halt irrigation and improve drainage to prevent crop damage. Livestock owners should provide covered shelters for animals. This weather caution follows a notably dry June, with Himachal receiving significantly less rainfall than the average, highlighting the urgency of preparedness for the anticipated rains.
(With inputs from agencies.)",0.8333333333333333
